n,R,Method,Constraint,violation
100,0.5,"StochOptForest
(apx-soln)",yes,0.0
100,0.5,"StochOptForest
(apx-soln)",yes,0.06704052989406539
100,0.5,"StochOptForest
(apx-soln)",yes,0.0
100,0.5,"StochOptForest
(apx-soln)",yes,0.0
100,0.5,"StochOptForest
(apx-soln)",yes,0.0
100,0.5,"StochOptForest
(apx-soln)",yes,0.0
100,0.5,"StochOptForest
(apx-soln)",yes,0.0
100,0.5,"StochOptForest
(apx-soln)",yes,0.24666020021660784
100,0.5,"StochOptForest
(apx-soln)",yes,0.06052069816298267
100,0.5,"StochOptForest
(apx-soln)",yes,0.0
100,0.5,"StochOptForest
(apx-soln)",yes,0.0
100,0.5,"StochOptForest
(apx-soln)",yes,0.0
100,0.5,"StochOptForest
(apx-soln)",yes,0.0
100,0.5,"StochOptForest
(apx-soln)",yes,0.0
100,0.5,"StochOptForest
(apx-soln)",yes,0.035649780771049105
100,0.5,"StochOptForest
(apx-soln)",yes,0.0
100,0.5,"StochOptForest
(apx-soln)",yes,0.04934138354030018
100,0.5,"StochOptForest
(apx-soln)",yes,0.0
100,0.5,"StochOptForest
(apx-soln)",yes,0.0
100,0.5,"StochOptForest
(apx-soln)",yes,0.0
100,0.5,"StochOptForest
(apx-soln)",yes,0.0
100,0.5,"StochOptForest
(apx-soln)",yes,0.0
100,0.5,"StochOptForest
(apx-soln)",yes,0.020624475205714105
100,0.5,"StochOptForest
(apx-soln)",yes,0.0
100,0.5,"StochOptForest
(apx-soln)",yes,0.0
100,0.5,"StochOptForest
(apx-soln)",yes,0.0
100,0.5,"StochOptForest
(apx-soln)",yes,0.0
100,0.5,"StochOptForest
(apx-soln)",yes,0.0
100,0.5,"StochOptForest
(apx-soln)",yes,0.0
100,0.5,"StochOptForest
(apx-soln)",yes,0.0
100,0.5,"StochOptForest
(apx-soln)",yes,0.0
100,0.5,"StochOptForest
(apx-soln)",yes,0.0
100,0.5,"StochOptForest
(apx-soln)",yes,0.0
100,0.5,"StochOptForest
(apx-soln)",yes,0.0
100,0.5,"StochOptForest
(apx-soln)",yes,0.0
100,0.5,"StochOptForest
(apx-soln)",yes,0.0
100,0.5,"StochOptForest
(apx-soln)",yes,0.06529681648095173
100,0.5,"StochOptForest
(apx-soln)",yes,0.0
100,0.5,"StochOptForest
(apx-soln)",yes,0.0
100,0.5,"StochOptForest
(apx-soln)",yes,0.0
100,0.5,"StochOptForest
(apx-soln)",yes,0.0
100,0.5,"StochOptForest
(apx-soln)",yes,0.0
100,0.5,"StochOptForest
(apx-soln)",yes,0.02447103054078371
100,0.5,"StochOptForest
(apx-soln)",yes,0.0
100,0.5,"StochOptForest
(apx-soln)",yes,0.0
100,0.5,"StochOptForest
(apx-soln)",yes,0.0
100,0.5,"StochOptForest
(apx-soln)",yes,0.0
100,0.5,"StochOptForest
(apx-soln)",yes,0.0
100,0.5,"StochOptForest
(apx-soln)",yes,0.0
100,0.5,"StochOptForest
(apx-soln)",yes,0.0
100,0.5,"StochOptForest
(apx-soln)",no,0.0
100,0.5,"StochOptForest
(apx-soln)",no,0.1704591608078995
100,0.5,"StochOptForest
(apx-soln)",no,0.0
100,0.5,"StochOptForest
(apx-soln)",no,0.0
100,0.5,"StochOptForest
(apx-soln)",no,0.0
100,0.5,"StochOptForest
(apx-soln)",no,0.0
100,0.5,"StochOptForest
(apx-soln)",no,0.0
100,0.5,"StochOptForest
(apx-soln)",no,0.28575330341941835
100,0.5,"StochOptForest
(apx-soln)",no,0.041584280975312554
100,0.5,"StochOptForest
(apx-soln)",no,0.0
100,0.5,"StochOptForest
(apx-soln)",no,0.0
100,0.5,"StochOptForest
(apx-soln)",no,0.0
100,0.5,"StochOptForest
(apx-soln)",no,0.0
100,0.5,"StochOptForest
(apx-soln)",no,0.0
100,0.5,"StochOptForest
(apx-soln)",no,0.09387367057601509
100,0.5,"StochOptForest
(apx-soln)",no,0.0
100,0.5,"StochOptForest
(apx-soln)",no,0.010712968062883266
100,0.5,"StochOptForest
(apx-soln)",no,0.0
100,0.5,"StochOptForest
(apx-soln)",no,0.0
100,0.5,"StochOptForest
(apx-soln)",no,0.0
100,0.5,"StochOptForest
(apx-soln)",no,0.0
100,0.5,"StochOptForest
(apx-soln)",no,0.0
100,0.5,"StochOptForest
(apx-soln)",no,0.09510679790870459
100,0.5,"StochOptForest
(apx-soln)",no,0.0
100,0.5,"StochOptForest
(apx-soln)",no,0.0
100,0.5,"StochOptForest
(apx-soln)",no,0.005232282316656289
100,0.5,"StochOptForest
(apx-soln)",no,0.0
100,0.5,"StochOptForest
(apx-soln)",no,0.15533034030130774
100,0.5,"StochOptForest
(apx-soln)",no,0.0
100,0.5,"StochOptForest
(apx-soln)",no,0.10684400365010864
100,0.5,"StochOptForest
(apx-soln)",no,0.0
100,0.5,"StochOptForest
(apx-soln)",no,0.0
100,0.5,"StochOptForest
(apx-soln)",no,0.0
100,0.5,"StochOptForest
(apx-soln)",no,0.0
100,0.5,"StochOptForest
(apx-soln)",no,0.01762130610259307
100,0.5,"StochOptForest
(apx-soln)",no,0.0
100,0.5,"StochOptForest
(apx-soln)",no,0.09708665498850416
100,0.5,"StochOptForest
(apx-soln)",no,0.0
100,0.5,"StochOptForest
(apx-soln)",no,0.0
100,0.5,"StochOptForest
(apx-soln)",no,0.0
100,0.5,"StochOptForest
(apx-soln)",no,0.0
100,0.5,"StochOptForest
(apx-soln)",no,0.0
100,0.5,"StochOptForest
(apx-soln)",no,0.05730324848781163
100,0.5,"StochOptForest
(apx-soln)",no,0.0
100,0.5,"StochOptForest
(apx-soln)",no,0.0
100,0.5,"StochOptForest
(apx-soln)",no,0.0
100,0.5,"StochOptForest
(apx-soln)",no,0.0
100,0.5,"StochOptForest
(apx-soln)",no,0.0
100,0.5,"StochOptForest
(apx-soln)",no,0.0
100,0.5,"StochOptForest
(apx-soln)",no,0.0
100,0.5,"StochOptForest
(apx-risk)",yes,0.0
100,0.5,"StochOptForest
(apx-risk)",yes,0.02407305318923514
100,0.5,"StochOptForest
(apx-risk)",yes,0.0
100,0.5,"StochOptForest
(apx-risk)",yes,0.0
100,0.5,"StochOptForest
(apx-risk)",yes,0.0
100,0.5,"StochOptForest
(apx-risk)",yes,0.0
100,0.5,"StochOptForest
(apx-risk)",yes,0.0
100,0.5,"StochOptForest
(apx-risk)",yes,0.2645598861478042
100,0.5,"StochOptForest
(apx-risk)",yes,0.06535864663733483
100,0.5,"StochOptForest
(apx-risk)",yes,0.0
100,0.5,"StochOptForest
(apx-risk)",yes,0.0
100,0.5,"StochOptForest
(apx-risk)",yes,0.0
100,0.5,"StochOptForest
(apx-risk)",yes,0.0
100,0.5,"StochOptForest
(apx-risk)",yes,0.0040223240551186595
100,0.5,"StochOptForest
(apx-risk)",yes,0.018746159166560968
100,0.5,"StochOptForest
(apx-risk)",yes,0.0
100,0.5,"StochOptForest
(apx-risk)",yes,0.04175894724465928
100,0.5,"StochOptForest
(apx-risk)",yes,0.0
100,0.5,"StochOptForest
(apx-risk)",yes,0.0
100,0.5,"StochOptForest
(apx-risk)",yes,0.0
100,0.5,"StochOptForest
(apx-risk)",yes,0.0
100,0.5,"StochOptForest
(apx-risk)",yes,0.0
100,0.5,"StochOptForest
(apx-risk)",yes,0.003839702293315843
100,0.5,"StochOptForest
(apx-risk)",yes,0.0
100,0.5,"StochOptForest
(apx-risk)",yes,0.0
100,0.5,"StochOptForest
(apx-risk)",yes,0.0
100,0.5,"StochOptForest
(apx-risk)",yes,0.0
100,0.5,"StochOptForest
(apx-risk)",yes,0.0
100,0.5,"StochOptForest
(apx-risk)",yes,0.0
100,0.5,"StochOptForest
(apx-risk)",yes,0.0
100,0.5,"StochOptForest
(apx-risk)",yes,0.0
100,0.5,"StochOptForest
(apx-risk)",yes,0.0
100,0.5,"StochOptForest
(apx-risk)",yes,0.0021501388290682292
100,0.5,"StochOptForest
(apx-risk)",yes,0.0
100,0.5,"StochOptForest
(apx-risk)",yes,0.0
100,0.5,"StochOptForest
(apx-risk)",yes,0.0
100,0.5,"StochOptForest
(apx-risk)",yes,0.024436923940860947
100,0.5,"StochOptForest
(apx-risk)",yes,0.0
100,0.5,"StochOptForest
(apx-risk)",yes,0.0
100,0.5,"StochOptForest
(apx-risk)",yes,0.0
100,0.5,"StochOptForest
(apx-risk)",yes,0.0
100,0.5,"StochOptForest
(apx-risk)",yes,0.0
100,0.5,"StochOptForest
(apx-risk)",yes,0.00636810099468203
100,0.5,"StochOptForest
(apx-risk)",yes,0.0
100,0.5,"StochOptForest
(apx-risk)",yes,0.0
100,0.5,"StochOptForest
(apx-risk)",yes,0.0
100,0.5,"StochOptForest
(apx-risk)",yes,0.0
100,0.5,"StochOptForest
(apx-risk)",yes,0.0
100,0.5,"StochOptForest
(apx-risk)",yes,0.0
100,0.5,"StochOptForest
(apx-risk)",yes,0.0
100,0.5,"StochOptForest
(apx-risk)",no,0.0
100,0.5,"StochOptForest
(apx-risk)",no,0.0
100,0.5,"StochOptForest
(apx-risk)",no,0.0
100,0.5,"StochOptForest
(apx-risk)",no,0.0
100,0.5,"StochOptForest
(apx-risk)",no,0.0
100,0.5,"StochOptForest
(apx-risk)",no,0.0
100,0.5,"StochOptForest
(apx-risk)",no,0.0
100,0.5,"StochOptForest
(apx-risk)",no,0.19981762378699802
100,0.5,"StochOptForest
(apx-risk)",no,0.06036822451761793
100,0.5,"StochOptForest
(apx-risk)",no,0.0
100,0.5,"StochOptForest
(apx-risk)",no,0.0
100,0.5,"StochOptForest
(apx-risk)",no,0.0
100,0.5,"StochOptForest
(apx-risk)",no,0.0
100,0.5,"StochOptForest
(apx-risk)",no,0.0
100,0.5,"StochOptForest
(apx-risk)",no,0.0
100,0.5,"StochOptForest
(apx-risk)",no,0.0
100,0.5,"StochOptForest
(apx-risk)",no,0.009146933127800587
100,0.5,"StochOptForest
(apx-risk)",no,0.0
100,0.5,"StochOptForest
(apx-risk)",no,0.0
100,0.5,"StochOptForest
(apx-risk)",no,0.0
100,0.5,"StochOptForest
(apx-risk)",no,0.0
100,0.5,"StochOptForest
(apx-risk)",no,0.0
100,0.5,"StochOptForest
(apx-risk)",no,0.0
100,0.5,"StochOptForest
(apx-risk)",no,0.0
100,0.5,"StochOptForest
(apx-risk)",no,0.0
100,0.5,"StochOptForest
(apx-risk)",no,0.0
100,0.5,"StochOptForest
(apx-risk)",no,0.0
100,0.5,"StochOptForest
(apx-risk)",no,0.019467662890460192
100,0.5,"StochOptForest
(apx-risk)",no,0.0
100,0.5,"StochOptForest
(apx-risk)",no,0.0
100,0.5,"StochOptForest
(apx-risk)",no,0.0
100,0.5,"StochOptForest
(apx-risk)",no,0.0
100,0.5,"StochOptForest
(apx-risk)",no,0.0
100,0.5,"StochOptForest
(apx-risk)",no,0.0
100,0.5,"StochOptForest
(apx-risk)",no,0.0
100,0.5,"StochOptForest
(apx-risk)",no,0.0
100,0.5,"StochOptForest
(apx-risk)",no,0.0
100,0.5,"StochOptForest
(apx-risk)",no,0.0
100,0.5,"StochOptForest
(apx-risk)",no,0.0
100,0.5,"StochOptForest
(apx-risk)",no,0.0
100,0.5,"StochOptForest
(apx-risk)",no,0.0
100,0.5,"StochOptForest
(apx-risk)",no,0.0
100,0.5,"StochOptForest
(apx-risk)",no,0.0
100,0.5,"StochOptForest
(apx-risk)",no,0.0
100,0.5,"StochOptForest
(apx-risk)",no,0.0
100,0.5,"StochOptForest
(apx-risk)",no,0.0
100,0.5,"StochOptForest
(apx-risk)",no,0.0
100,0.5,"StochOptForest
(apx-risk)",no,0.0
100,0.5,"StochOptForest
(apx-risk)",no,0.0
100,0.5,"StochOptForest
(apx-risk)",no,0.0
100,0.5,RandSplitForest,no,0.0
100,0.5,RandSplitForest,no,0.13474381344556444
100,0.5,RandSplitForest,no,0.0
100,0.5,RandSplitForest,no,0.0
100,0.5,RandSplitForest,no,0.0
100,0.5,RandSplitForest,no,0.0
100,0.5,RandSplitForest,no,0.0
100,0.5,RandSplitForest,no,0.291766979847078
100,0.5,RandSplitForest,no,0.04619647177729903
100,0.5,RandSplitForest,no,0.0
100,0.5,RandSplitForest,no,0.0
100,0.5,RandSplitForest,no,0.0
100,0.5,RandSplitForest,no,0.0
100,0.5,RandSplitForest,no,0.0
100,0.5,RandSplitForest,no,0.06641701178592818
100,0.5,RandSplitForest,no,0.0
100,0.5,RandSplitForest,no,0.0
100,0.5,RandSplitForest,no,0.0
100,0.5,RandSplitForest,no,0.0
100,0.5,RandSplitForest,no,0.0
100,0.5,RandSplitForest,no,0.0
100,0.5,RandSplitForest,no,0.0
100,0.5,RandSplitForest,no,0.07346741108567627
100,0.5,RandSplitForest,no,0.0
100,0.5,RandSplitForest,no,0.0
100,0.5,RandSplitForest,no,0.0002305518491208286
100,0.5,RandSplitForest,no,0.0
100,0.5,RandSplitForest,no,0.07248521007511596
100,0.5,RandSplitForest,no,0.0
100,0.5,RandSplitForest,no,0.0637317123577847
100,0.5,RandSplitForest,no,0.0
100,0.5,RandSplitForest,no,0.0
100,0.5,RandSplitForest,no,0.0
100,0.5,RandSplitForest,no,0.0
100,0.5,RandSplitForest,no,0.0
100,0.5,RandSplitForest,no,0.0
100,0.5,RandSplitForest,no,0.0812454757923859
100,0.5,RandSplitForest,no,0.0
100,0.5,RandSplitForest,no,0.0
100,0.5,RandSplitForest,no,0.0
100,0.5,RandSplitForest,no,0.0
100,0.5,RandSplitForest,no,0.0
100,0.5,RandSplitForest,no,0.03959507699097936
100,0.5,RandSplitForest,no,0.0
100,0.5,RandSplitForest,no,0.0
100,0.5,RandSplitForest,no,0.0
100,0.5,RandSplitForest,no,0.0
100,0.5,RandSplitForest,no,0.0
100,0.5,RandSplitForest,no,0.0
100,0.5,RandSplitForest,no,0.0
100,0.5,RandForest,no,0.0
100,0.5,RandForest,no,0.05500590314747182
100,0.5,RandForest,no,0.0
100,0.5,RandForest,no,0.0
100,0.5,RandForest,no,0.0
100,0.5,RandForest,no,0.0
100,0.5,RandForest,no,0.0
100,0.5,RandForest,no,0.15061672958174305
100,0.5,RandForest,no,0.049109430184515857
100,0.5,RandForest,no,0.0
100,0.5,RandForest,no,0.0
100,0.5,RandForest,no,0.0
100,0.5,RandForest,no,0.0
100,0.5,RandForest,no,0.0
100,0.5,RandForest,no,0.0
100,0.5,RandForest,no,0.0
100,0.5,RandForest,no,0.0
100,0.5,RandForest,no,0.0
100,0.5,RandForest,no,0.0
100,0.5,RandForest,no,0.0
100,0.5,RandForest,no,0.0
100,0.5,RandForest,no,0.0
100,0.5,RandForest,no,0.0
100,0.5,RandForest,no,0.0
100,0.5,RandForest,no,0.0
100,0.5,RandForest,no,0.0
100,0.5,RandForest,no,0.0
100,0.5,RandForest,no,0.0
100,0.5,RandForest,no,0.0
100,0.5,RandForest,no,0.0
100,0.5,RandForest,no,0.0
100,0.5,RandForest,no,0.0
100,0.5,RandForest,no,0.0
100,0.5,RandForest,no,0.0
100,0.5,RandForest,no,0.0
100,0.5,RandForest,no,0.0
100,0.5,RandForest,no,0.00651521791743496
100,0.5,RandForest,no,0.0
100,0.5,RandForest,no,0.0
100,0.5,RandForest,no,0.0
100,0.5,RandForest,no,0.0
100,0.5,RandForest,no,0.0
100,0.5,RandForest,no,0.0
100,0.5,RandForest,no,0.0
100,0.5,RandForest,no,0.0
100,0.5,RandForest,no,0.0
100,0.5,RandForest,no,0.0
100,0.5,RandForest,no,0.0
100,0.5,RandForest,no,0.0
100,0.5,RandForest,no,0.0
200,0.5,"StochOptForest
(apx-soln)",yes,0.0
200,0.5,"StochOptForest
(apx-soln)",yes,0.0
200,0.5,"StochOptForest
(apx-soln)",yes,0.0
200,0.5,"StochOptForest
(apx-soln)",yes,0.0
200,0.5,"StochOptForest
(apx-soln)",yes,0.0
200,0.5,"StochOptForest
(apx-soln)",yes,0.0
200,0.5,"StochOptForest
(apx-soln)",yes,0.15703417177896453
200,0.5,"StochOptForest
(apx-soln)",yes,0.0
200,0.5,"StochOptForest
(apx-soln)",yes,0.0
200,0.5,"StochOptForest
(apx-soln)",yes,0.0
200,0.5,"StochOptForest
(apx-soln)",yes,0.0
200,0.5,"StochOptForest
(apx-soln)",yes,0.0
200,0.5,"StochOptForest
(apx-soln)",yes,0.16944906302734491
200,0.5,"StochOptForest
(apx-soln)",yes,0.0
200,0.5,"StochOptForest
(apx-soln)",yes,0.0
200,0.5,"StochOptForest
(apx-soln)",yes,0.0
200,0.5,"StochOptForest
(apx-soln)",yes,0.0
200,0.5,"StochOptForest
(apx-soln)",yes,0.0
200,0.5,"StochOptForest
(apx-soln)",yes,0.0
200,0.5,"StochOptForest
(apx-soln)",yes,0.0
200,0.5,"StochOptForest
(apx-soln)",yes,0.0
200,0.5,"StochOptForest
(apx-soln)",yes,0.0070211296162194506
200,0.5,"StochOptForest
(apx-soln)",yes,0.0
200,0.5,"StochOptForest
(apx-soln)",yes,0.0
200,0.5,"StochOptForest
(apx-soln)",yes,0.0
200,0.5,"StochOptForest
(apx-soln)",yes,0.0
200,0.5,"StochOptForest
(apx-soln)",yes,0.0
200,0.5,"StochOptForest
(apx-soln)",yes,0.0
200,0.5,"StochOptForest
(apx-soln)",yes,0.0
200,0.5,"StochOptForest
(apx-soln)",yes,0.0
200,0.5,"StochOptForest
(apx-soln)",yes,0.0
200,0.5,"StochOptForest
(apx-soln)",yes,0.0
200,0.5,"StochOptForest
(apx-soln)",yes,0.0
200,0.5,"StochOptForest
(apx-soln)",yes,0.0
200,0.5,"StochOptForest
(apx-soln)",yes,0.0
200,0.5,"StochOptForest
(apx-soln)",yes,0.0
200,0.5,"StochOptForest
(apx-soln)",yes,0.0
200,0.5,"StochOptForest
(apx-soln)",yes,0.004758629974067402
200,0.5,"StochOptForest
(apx-soln)",yes,0.0
200,0.5,"StochOptForest
(apx-soln)",yes,0.02074412209165182
200,0.5,"StochOptForest
(apx-soln)",yes,0.0
200,0.5,"StochOptForest
(apx-soln)",yes,0.0
200,0.5,"StochOptForest
(apx-soln)",yes,0.0
200,0.5,"StochOptForest
(apx-soln)",yes,0.03930978881205008
200,0.5,"StochOptForest
(apx-soln)",yes,0.0
200,0.5,"StochOptForest
(apx-soln)",yes,0.0
200,0.5,"StochOptForest
(apx-soln)",yes,0.0
200,0.5,"StochOptForest
(apx-soln)",yes,0.0
200,0.5,"StochOptForest
(apx-soln)",yes,0.0
200,0.5,"StochOptForest
(apx-soln)",yes,0.0
200,0.5,"StochOptForest
(apx-soln)",no,0.0
200,0.5,"StochOptForest
(apx-soln)",no,0.11382265854568369
200,0.5,"StochOptForest
(apx-soln)",no,0.0
200,0.5,"StochOptForest
(apx-soln)",no,0.0
200,0.5,"StochOptForest
(apx-soln)",no,0.0
200,0.5,"StochOptForest
(apx-soln)",no,0.0
200,0.5,"StochOptForest
(apx-soln)",no,0.20297297418982707
200,0.5,"StochOptForest
(apx-soln)",no,0.0
200,0.5,"StochOptForest
(apx-soln)",no,0.0
200,0.5,"StochOptForest
(apx-soln)",no,0.0
200,0.5,"StochOptForest
(apx-soln)",no,0.0
200,0.5,"StochOptForest
(apx-soln)",no,0.0
200,0.5,"StochOptForest
(apx-soln)",no,0.2499884263333692
200,0.5,"StochOptForest
(apx-soln)",no,0.0
200,0.5,"StochOptForest
(apx-soln)",no,0.0
200,0.5,"StochOptForest
(apx-soln)",no,0.0
200,0.5,"StochOptForest
(apx-soln)",no,0.0
200,0.5,"StochOptForest
(apx-soln)",no,0.0472836305069481
200,0.5,"StochOptForest
(apx-soln)",no,0.0
200,0.5,"StochOptForest
(apx-soln)",no,0.0
200,0.5,"StochOptForest
(apx-soln)",no,0.0
200,0.5,"StochOptForest
(apx-soln)",no,0.0
200,0.5,"StochOptForest
(apx-soln)",no,0.0
200,0.5,"StochOptForest
(apx-soln)",no,0.0
200,0.5,"StochOptForest
(apx-soln)",no,0.0
200,0.5,"StochOptForest
(apx-soln)",no,0.0
200,0.5,"StochOptForest
(apx-soln)",no,0.0
200,0.5,"StochOptForest
(apx-soln)",no,0.0
200,0.5,"StochOptForest
(apx-soln)",no,0.0
200,0.5,"StochOptForest
(apx-soln)",no,0.08226753157857487
200,0.5,"StochOptForest
(apx-soln)",no,0.0
200,0.5,"StochOptForest
(apx-soln)",no,0.0
200,0.5,"StochOptForest
(apx-soln)",no,0.0
200,0.5,"StochOptForest
(apx-soln)",no,0.0
200,0.5,"StochOptForest
(apx-soln)",no,0.0
200,0.5,"StochOptForest
(apx-soln)",no,0.04308778314328226
200,0.5,"StochOptForest
(apx-soln)",no,0.0
200,0.5,"StochOptForest
(apx-soln)",no,0.09963994220887856
200,0.5,"StochOptForest
(apx-soln)",no,0.0
200,0.5,"StochOptForest
(apx-soln)",no,0.05656034388815406
200,0.5,"StochOptForest
(apx-soln)",no,0.027450073528904943
200,0.5,"StochOptForest
(apx-soln)",no,0.0
200,0.5,"StochOptForest
(apx-soln)",no,0.0
200,0.5,"StochOptForest
(apx-soln)",no,0.11759918882417265
200,0.5,"StochOptForest
(apx-soln)",no,0.06398617147583606
200,0.5,"StochOptForest
(apx-soln)",no,0.0
200,0.5,"StochOptForest
(apx-soln)",no,0.0
200,0.5,"StochOptForest
(apx-soln)",no,0.0
200,0.5,"StochOptForest
(apx-soln)",no,0.0
200,0.5,"StochOptForest
(apx-soln)",no,0.0
200,0.5,"StochOptForest
(apx-risk)",yes,0.0
200,0.5,"StochOptForest
(apx-risk)",yes,0.0
200,0.5,"StochOptForest
(apx-risk)",yes,0.0
200,0.5,"StochOptForest
(apx-risk)",yes,0.0
200,0.5,"StochOptForest
(apx-risk)",yes,0.0
200,0.5,"StochOptForest
(apx-risk)",yes,0.0
200,0.5,"StochOptForest
(apx-risk)",yes,0.15610409714370507
200,0.5,"StochOptForest
(apx-risk)",yes,0.0
200,0.5,"StochOptForest
(apx-risk)",yes,0.0
200,0.5,"StochOptForest
(apx-risk)",yes,0.0
200,0.5,"StochOptForest
(apx-risk)",yes,0.0
200,0.5,"StochOptForest
(apx-risk)",yes,0.0
200,0.5,"StochOptForest
(apx-risk)",yes,0.14866851282255988
200,0.5,"StochOptForest
(apx-risk)",yes,0.0
200,0.5,"StochOptForest
(apx-risk)",yes,0.0
200,0.5,"StochOptForest
(apx-risk)",yes,0.0
200,0.5,"StochOptForest
(apx-risk)",yes,0.0
200,0.5,"StochOptForest
(apx-risk)",yes,0.0
200,0.5,"StochOptForest
(apx-risk)",yes,0.0
200,0.5,"StochOptForest
(apx-risk)",yes,0.0
200,0.5,"StochOptForest
(apx-risk)",yes,0.0
200,0.5,"StochOptForest
(apx-risk)",yes,0.008495060033215368
200,0.5,"StochOptForest
(apx-risk)",yes,0.0
200,0.5,"StochOptForest
(apx-risk)",yes,0.0
200,0.5,"StochOptForest
(apx-risk)",yes,0.0
200,0.5,"StochOptForest
(apx-risk)",yes,0.0
200,0.5,"StochOptForest
(apx-risk)",yes,0.0
200,0.5,"StochOptForest
(apx-risk)",yes,0.0
200,0.5,"StochOptForest
(apx-risk)",yes,0.0
200,0.5,"StochOptForest
(apx-risk)",yes,0.0
200,0.5,"StochOptForest
(apx-risk)",yes,0.0
200,0.5,"StochOptForest
(apx-risk)",yes,0.0
200,0.5,"StochOptForest
(apx-risk)",yes,0.0
200,0.5,"StochOptForest
(apx-risk)",yes,0.0
200,0.5,"StochOptForest
(apx-risk)",yes,0.0
200,0.5,"StochOptForest
(apx-risk)",yes,0.0
200,0.5,"StochOptForest
(apx-risk)",yes,0.0
200,0.5,"StochOptForest
(apx-risk)",yes,0.0
200,0.5,"StochOptForest
(apx-risk)",yes,0.0
200,0.5,"StochOptForest
(apx-risk)",yes,0.018290766983817236
200,0.5,"StochOptForest
(apx-risk)",yes,0.0038474887820172266
200,0.5,"StochOptForest
(apx-risk)",yes,0.0
200,0.5,"StochOptForest
(apx-risk)",yes,0.0
200,0.5,"StochOptForest
(apx-risk)",yes,0.017557048380243766
200,0.5,"StochOptForest
(apx-risk)",yes,0.0
200,0.5,"StochOptForest
(apx-risk)",yes,0.0
200,0.5,"StochOptForest
(apx-risk)",yes,0.0
200,0.5,"StochOptForest
(apx-risk)",yes,0.0
200,0.5,"StochOptForest
(apx-risk)",yes,0.0
200,0.5,"StochOptForest
(apx-risk)",yes,0.0
200,0.5,"StochOptForest
(apx-risk)",no,0.0
200,0.5,"StochOptForest
(apx-risk)",no,0.0
200,0.5,"StochOptForest
(apx-risk)",no,0.0
200,0.5,"StochOptForest
(apx-risk)",no,0.0
200,0.5,"StochOptForest
(apx-risk)",no,0.0
200,0.5,"StochOptForest
(apx-risk)",no,0.0
200,0.5,"StochOptForest
(apx-risk)",no,0.05847354543964281
200,0.5,"StochOptForest
(apx-risk)",no,0.0
200,0.5,"StochOptForest
(apx-risk)",no,0.0
200,0.5,"StochOptForest
(apx-risk)",no,0.0
200,0.5,"StochOptForest
(apx-risk)",no,0.0
200,0.5,"StochOptForest
(apx-risk)",no,0.0
200,0.5,"StochOptForest
(apx-risk)",no,0.12128451272723656
200,0.5,"StochOptForest
(apx-risk)",no,0.0
200,0.5,"StochOptForest
(apx-risk)",no,0.0
200,0.5,"StochOptForest
(apx-risk)",no,0.0
200,0.5,"StochOptForest
(apx-risk)",no,0.0
200,0.5,"StochOptForest
(apx-risk)",no,0.0
200,0.5,"StochOptForest
(apx-risk)",no,0.0
200,0.5,"StochOptForest
(apx-risk)",no,0.0
200,0.5,"StochOptForest
(apx-risk)",no,0.0
200,0.5,"StochOptForest
(apx-risk)",no,0.0
200,0.5,"StochOptForest
(apx-risk)",no,0.0
200,0.5,"StochOptForest
(apx-risk)",no,0.0
200,0.5,"StochOptForest
(apx-risk)",no,0.0
200,0.5,"StochOptForest
(apx-risk)",no,0.0
200,0.5,"StochOptForest
(apx-risk)",no,0.0
200,0.5,"StochOptForest
(apx-risk)",no,0.0
200,0.5,"StochOptForest
(apx-risk)",no,0.0
200,0.5,"StochOptForest
(apx-risk)",no,0.0
200,0.5,"StochOptForest
(apx-risk)",no,0.0
200,0.5,"StochOptForest
(apx-risk)",no,0.0
200,0.5,"StochOptForest
(apx-risk)",no,0.0
200,0.5,"StochOptForest
(apx-risk)",no,0.0
200,0.5,"StochOptForest
(apx-risk)",no,0.0
200,0.5,"StochOptForest
(apx-risk)",no,0.0
200,0.5,"StochOptForest
(apx-risk)",no,0.0
200,0.5,"StochOptForest
(apx-risk)",no,0.0
200,0.5,"StochOptForest
(apx-risk)",no,0.0
200,0.5,"StochOptForest
(apx-risk)",no,0.0
200,0.5,"StochOptForest
(apx-risk)",no,0.0
200,0.5,"StochOptForest
(apx-risk)",no,0.0
200,0.5,"StochOptForest
(apx-risk)",no,0.0
200,0.5,"StochOptForest
(apx-risk)",no,0.0
200,0.5,"StochOptForest
(apx-risk)",no,0.0
200,0.5,"StochOptForest
(apx-risk)",no,0.0
200,0.5,"StochOptForest
(apx-risk)",no,0.0
200,0.5,"StochOptForest
(apx-risk)",no,0.0
200,0.5,"StochOptForest
(apx-risk)",no,0.0
200,0.5,"StochOptForest
(apx-risk)",no,0.0
200,0.5,RandSplitForest,no,0.0
200,0.5,RandSplitForest,no,0.07938964926517662
200,0.5,RandSplitForest,no,0.0
200,0.5,RandSplitForest,no,0.0
200,0.5,RandSplitForest,no,0.0
200,0.5,RandSplitForest,no,0.0
200,0.5,RandSplitForest,no,0.17628419995752653
200,0.5,RandSplitForest,no,0.0
200,0.5,RandSplitForest,no,0.0
200,0.5,RandSplitForest,no,0.0
200,0.5,RandSplitForest,no,0.0
200,0.5,RandSplitForest,no,0.0
200,0.5,RandSplitForest,no,0.21520109456320036
200,0.5,RandSplitForest,no,0.0
200,0.5,RandSplitForest,no,0.0
200,0.5,RandSplitForest,no,0.0
200,0.5,RandSplitForest,no,0.0
