n,R,Method,Constraint,rel_risk
100,0.5,RandSplitForest,no,1.569465031966805
100,0.5,RandSplitForest,no,2.2076845527183555
100,0.5,RandSplitForest,no,1.4935323086006966
100,0.5,RandSplitForest,no,1.8978079778663377
100,0.5,RandSplitForest,no,1.888075365679767
100,0.5,RandSplitForest,no,2.873133617441955
100,0.5,RandSplitForest,no,2.302495479700828
100,0.5,RandSplitForest,no,1.7160008424109146
100,0.5,RandSplitForest,no,2.341210265646161
100,0.5,RandSplitForest,no,2.0571728859903513
100,0.5,RandSplitForest,no,2.2621856282238206
100,0.5,RandSplitForest,no,1.6468802669521152
100,0.5,RandSplitForest,no,2.1530946348099316
100,0.5,RandForest,no,1.5638154303547458
100,0.5,RandForest,no,1.898121997321967
100,0.5,RandForest,no,1.7671903171141694
100,0.5,RandForest,no,2.222144810906509
100,0.5,RandForest,no,1.5338296093596233
100,0.5,RandForest,no,1.2487336719488573
100,0.5,RandForest,no,1.8489439053102679
100,0.5,RandForest,no,2.7897257685902543
100,0.5,RandForest,no,2.3561136566352703
100,0.5,RandForest,no,1.8772755901947855
100,0.5,RandForest,no,2.0304994824243563
100,0.5,RandForest,no,2.1212326010281
100,0.5,RandForest,no,5.964141747233044
100,0.5,RandForest,no,1.8767391455002345
100,0.5,RandForest,no,1.714920107285842
100,0.5,RandForest,no,2.2872704802715944
100,0.5,RandForest,no,1.8273708715743686
100,0.5,RandForest,no,1.557376545360932
100,0.5,RandForest,no,1.4041130440623206
100,0.5,RandForest,no,1.88200059095102
100,0.5,RandForest,no,1.7598621619661272
100,0.5,RandForest,no,1.9735059742616878
100,0.5,RandForest,no,1.956160837315765
100,0.5,RandForest,no,2.0886843718461883
100,0.5,RandForest,no,2.2515997780242913
100,0.5,RandForest,no,1.4930128843445738
100,0.5,RandForest,no,1.6853379202529872
100,0.5,RandForest,no,19.965558123382866
100,0.5,RandForest,no,1.2617914460613529
100,0.5,RandForest,no,2.2425863597937186
100,0.5,RandForest,no,4.1567636670093195
100,0.5,RandForest,no,1.8224900678109668
100,0.5,RandForest,no,2.410447325573461
100,0.5,RandForest,no,1.6078659848653294
100,0.5,RandForest,no,1.9068813613058424
100,0.5,RandForest,no,1.9777537545215247
100,0.5,RandForest,no,2.5854592395179967
100,0.5,RandForest,no,2.9421494262222256
100,0.5,RandForest,no,1.9931354013225695
100,0.5,RandForest,no,1.8175332439945637
100,0.5,RandForest,no,1.4006689481189307
100,0.5,RandForest,no,1.7182298778305267
100,0.5,RandForest,no,2.647189382966148
100,0.5,RandForest,no,1.8954506970952563
100,0.5,RandForest,no,1.6256523293375702
100,0.5,RandForest,no,1.8904122853684058
100,0.5,RandForest,no,1.8997579098936168
100,0.5,RandForest,no,1.8770410506983077
100,0.5,RandForest,no,1.5529382389450785
100,0.5,RandForest,no,2.227511215389021
200,0.5,"StochOptForest
(apx-soln)",yes,1.2935212102656533
200,0.5,"StochOptForest
(apx-soln)",yes,1.5671474187978278
200,0.5,"StochOptForest
(apx-soln)",yes,1.5983367789513145
200,0.5,"StochOptForest
(apx-soln)",yes,1.758007443533062
200,0.5,"StochOptForest
(apx-soln)",yes,1.3034109537633891
200,0.5,"StochOptForest
(apx-soln)",yes,1.5153126283399687
200,0.5,"StochOptForest
(apx-soln)",yes,2.677090696232183
200,0.5,"StochOptForest
(apx-soln)",yes,1.931018635478769
200,0.5,"StochOptForest
(apx-soln)",yes,1.6586571795025482
200,0.5,"StochOptForest
(apx-soln)",yes,1.623616921083378
200,0.5,"StochOptForest
(apx-soln)",yes,1.393594291341099
200,0.5,"StochOptForest
(apx-soln)",yes,1.7152413661279473
200,0.5,"StochOptForest
(apx-soln)",yes,1.8917411742876724
200,0.5,"StochOptForest
(apx-soln)",yes,1.5913800365894422
200,0.5,"StochOptForest
(apx-soln)",yes,1.4944804255497035
200,0.5,"StochOptForest
(apx-soln)",yes,1.1861002319497995
200,0.5,"StochOptForest
(apx-soln)",yes,1.602811449076314
200,0.5,"StochOptForest
(apx-soln)",yes,1.0828042793909702
200,0.5,"StochOptForest
(apx-soln)",yes,1.5850892271951889
200,0.5,"StochOptForest
(apx-soln)",yes,1.9099392436319136
200,0.5,"StochOptForest
(apx-soln)",yes,1.4869021965636227
200,0.5,"StochOptForest
(apx-soln)",yes,1.414204973887995
200,0.5,"StochOptForest
(apx-soln)",yes,1.531470017582085
200,0.5,"StochOptForest
(apx-soln)",yes,1.917983125084483
200,0.5,"StochOptForest
(apx-soln)",yes,1.287344065007094
200,0.5,"StochOptForest
(apx-soln)",yes,1.682876891065521
200,0.5,"StochOptForest
(apx-soln)",yes,1.7468289061556594
200,0.5,"StochOptForest
(apx-soln)",yes,1.720143814359025
200,0.5,"StochOptForest
(apx-soln)",yes,1.2462141471632404
200,0.5,"StochOptForest
(apx-soln)",yes,1.445991017612579
200,0.5,"StochOptForest
(apx-soln)",yes,1.5300509183221134
200,0.5,"StochOptForest
(apx-soln)",yes,1.7418597752819478
200,0.5,"StochOptForest
(apx-soln)",yes,1.6858841656588766
200,0.5,"StochOptForest
(apx-soln)",yes,1.643710351210269
200,0.5,"StochOptForest
(apx-soln)",yes,1.9821036056100014
200,0.5,"StochOptForest
(apx-soln)",yes,1.490043744098403
200,0.5,"StochOptForest
(apx-soln)",yes,1.3467565741364256
200,0.5,"StochOptForest
(apx-soln)",yes,1.938509043207195
200,0.5,"StochOptForest
(apx-soln)",yes,1.3127510451600841
200,0.5,"StochOptForest
(apx-soln)",yes,1.7504770279121964
200,0.5,"StochOptForest
(apx-soln)",yes,1.6804082476879874
200,0.5,"StochOptForest
(apx-soln)",yes,1.5614006394940994
200,0.5,"StochOptForest
(apx-soln)",yes,1.7902183573032404
200,0.5,"StochOptForest
(apx-soln)",yes,2.708582369617559
200,0.5,"StochOptForest
(apx-soln)",yes,1.9277786681181324
200,0.5,"StochOptForest
(apx-soln)",yes,1.81509091839207
200,0.5,"StochOptForest
(apx-soln)",yes,1.3375328513571658
200,0.5,"StochOptForest
(apx-soln)",yes,1.4244618756260894
200,0.5,"StochOptForest
(apx-soln)",yes,1.763656414283069
200,0.5,"StochOptForest
(apx-soln)",yes,1.3526105042792482
200,0.5,"StochOptForest
(apx-soln)",no,2.1345914745464185
200,0.5,"StochOptForest
(apx-soln)",no,3.3691610634705453
200,0.5,"StochOptForest
(apx-soln)",no,1.79464713865712
200,0.5,"StochOptForest
(apx-soln)",no,2.1366084514450487
200,0.5,"StochOptForest
(apx-soln)",no,2.2926484513778296
200,0.5,"StochOptForest
(apx-soln)",no,1.8607414993227207
200,0.5,"StochOptForest
(apx-soln)",no,3.7398907745749477
200,0.5,"StochOptForest
(apx-soln)",no,2.5625735551214395
200,0.5,"StochOptForest
(apx-soln)",no,2.7561465634241635
200,0.5,"StochOptForest
(apx-soln)",no,2.552502764274477
200,0.5,"StochOptForest
(apx-soln)",no,1.5285102381443587
200,0.5,"StochOptForest
(apx-soln)",no,2.6652919464618052
200,0.5,"StochOptForest
(apx-soln)",no,3.1453223435253332
200,0.5,"StochOptForest
(apx-soln)",no,2.634216432915655
200,0.5,"StochOptForest
(apx-soln)",no,2.5121291044726624
200,0.5,"StochOptForest
(apx-soln)",no,1.7556599539656712
200,0.5,"StochOptForest
(apx-soln)",no,2.387410338803501
200,0.5,"StochOptForest
(apx-soln)",no,2.704182518293336
200,0.5,"StochOptForest
(apx-soln)",no,2.457982066844433
200,0.5,"StochOptForest
(apx-soln)",no,2.7691225230105316
200,0.5,"StochOptForest
(apx-soln)",no,1.740978374911973
200,0.5,"StochOptForest
(apx-soln)",no,2.136322745229267
200,0.5,"StochOptForest
(apx-soln)",no,2.4954151759254235
200,0.5,"StochOptForest
(apx-soln)",no,2.9632548595192345
200,0.5,"StochOptForest
(apx-soln)",no,1.3259691522046284
200,0.5,"StochOptForest
(apx-soln)",no,2.0422161628332205
200,0.5,"StochOptForest
(apx-soln)",no,2.7578914637934
200,0.5,"StochOptForest
(apx-soln)",no,1.8969508780542135
200,0.5,"StochOptForest
(apx-soln)",no,1.943800533050764
200,0.5,"StochOptForest
(apx-soln)",no,2.8294280948568775
200,0.5,"StochOptForest
(apx-soln)",no,2.313404138167385
200,0.5,"StochOptForest
(apx-soln)",no,2.1529138192658337
200,0.5,"StochOptForest
(apx-soln)",no,2.5383397310761273
200,0.5,"StochOptForest
(apx-soln)",no,2.4687177492432513
200,0.5,"StochOptForest
(apx-soln)",no,2.614358126510226
200,0.5,"StochOptForest
(apx-soln)",no,2.6931852470926523
200,0.5,"StochOptForest
(apx-soln)",no,2.0915530207258657
200,0.5,"StochOptForest
(apx-soln)",no,3.134986452155947
200,0.5,"StochOptForest
(apx-soln)",no,1.7120292021089574
200,0.5,"StochOptForest
(apx-soln)",no,3.009697331391806
200,0.5,"StochOptForest
(apx-soln)",no,2.3980852837542437
200,0.5,"StochOptForest
(apx-soln)",no,1.831202357370631
200,0.5,"StochOptForest
(apx-soln)",no,2.1674943855041535
200,0.5,"StochOptForest
(apx-soln)",no,3.7342948340386175
200,0.5,"StochOptForest
(apx-soln)",no,2.9568803401031114
200,0.5,"StochOptForest
(apx-soln)",no,2.720128213158881
200,0.5,"StochOptForest
(apx-soln)",no,1.7008502323961774
200,0.5,"StochOptForest
(apx-soln)",no,2.061997199830863
200,0.5,"StochOptForest
(apx-soln)",no,2.4834531314170945
200,0.5,"StochOptForest
(apx-soln)",no,2.181913296084522
200,0.5,"StochOptForest
(apx-risk)",yes,1.3794179081881954
