n,R,Method,Constraint,rel_risk
400,0.1,RandSplitForest,no,2.3135920222535353
400,0.1,RandSplitForest,no,2.2417191087815618
400,0.1,RandSplitForest,no,2.5538596990657654
400,0.1,RandSplitForest,no,2.017733253410024
400,0.1,RandSplitForest,no,2.407105399972138
400,0.1,RandSplitForest,no,2.1876378051377543
400,0.1,RandSplitForest,no,2.8437219790411596
400,0.1,RandSplitForest,no,2.2829588407493917
400,0.1,RandSplitForest,no,2.2830970342215005
400,0.1,RandSplitForest,no,3.15180426802339
400,0.1,RandSplitForest,no,2.192226408925898
400,0.1,RandSplitForest,no,2.4291047219083053
400,0.1,RandSplitForest,no,2.8101696261594284
400,0.1,RandSplitForest,no,2.846154178643306
400,0.1,RandSplitForest,no,2.3300911262669217
400,0.1,RandSplitForest,no,2.684283379463637
400,0.1,RandSplitForest,no,2.431082618764616
400,0.1,RandSplitForest,no,2.1301917638101098
400,0.1,RandSplitForest,no,2.8104835126626417
400,0.1,RandSplitForest,no,2.4214582477235873
400,0.1,RandForest,no,2.5983173966928055
400,0.1,RandForest,no,1.6608123080822847
400,0.1,RandForest,no,2.084581403726564
400,0.1,RandForest,no,1.82644616800335
400,0.1,RandForest,no,2.1258707580693423
400,0.1,RandForest,no,1.8788912480307196
400,0.1,RandForest,no,2.050422123085594
400,0.1,RandForest,no,3.0051470564868685
400,0.1,RandForest,no,2.510180171642107
400,0.1,RandForest,no,1.814328050852288
400,0.1,RandForest,no,3.129046616751528
400,0.1,RandForest,no,2.21558859165725
400,0.1,RandForest,no,1.7783677853679931
400,0.1,RandForest,no,2.1320672660294573
400,0.1,RandForest,no,2.5036223660957386
400,0.1,RandForest,no,2.430251569720376
400,0.1,RandForest,no,1.6629994652459097
400,0.1,RandForest,no,3.089278801246316
400,0.1,RandForest,no,1.9638814147080574
400,0.1,RandForest,no,2.1577799889545837
400,0.1,RandForest,no,1.9830018965892175
400,0.1,RandForest,no,2.1224684907587164
400,0.1,RandForest,no,1.9744363298131038
400,0.1,RandForest,no,2.249429650437384
400,0.1,RandForest,no,6.190191361474103
400,0.1,RandForest,no,1.6947340902521415
400,0.1,RandForest,no,1.8717273150688298
400,0.1,RandForest,no,2.440304876317197
400,0.1,RandForest,no,2.1144193389732537
400,0.1,RandForest,no,1.885598129777133
400,0.1,RandForest,no,1.7817963693278744
400,0.1,RandForest,no,1.502233391931708
400,0.1,RandForest,no,1.9184428197398526
400,0.1,RandForest,no,1.717869699506607
400,0.1,RandForest,no,1.4393088463674508
400,0.1,RandForest,no,1.6919770976722321
400,0.1,RandForest,no,2.4000643872449
400,0.1,RandForest,no,1.8657263326682811
400,0.1,RandForest,no,1.7381847449307188
400,0.1,RandForest,no,3.355698427086545
400,0.1,RandForest,no,1.6774272623460151
400,0.1,RandForest,no,1.8327164760845922
400,0.1,RandForest,no,1.9250686728459472
400,0.1,RandForest,no,2.2778739247696618
400,0.1,RandForest,no,1.6870280875894568
400,0.1,RandForest,no,2.3817581617329435
400,0.1,RandForest,no,2.116965830133335
400,0.1,RandForest,no,2.2268611212237484
400,0.1,RandForest,no,2.4078541320739597
400,0.1,RandForest,no,2.0933820967414545
400,0.1,"StochOptForest
(oracle)",yes,1.5309757061812026
400,0.1,"StochOptForest
(oracle)",yes,1.3041923111844604
400,0.1,"StochOptForest
(oracle)",yes,1.3195344449614337
400,0.1,"StochOptForest
(oracle)",yes,1.4039009957472917
400,0.1,"StochOptForest
(oracle)",yes,1.6577728862609948
400,0.1,"StochOptForest
(oracle)",yes,1.372456066284295
400,0.1,"StochOptForest
(oracle)",yes,1.346735791252396
400,0.1,"StochOptForest
(oracle)",yes,1.2716025957456298
400,0.1,"StochOptForest
(oracle)",yes,1.4500536296289144
400,0.1,"StochOptForest
(oracle)",yes,1.1263371002102447
400,0.1,"StochOptForest
(oracle)",yes,1.2617020150767577
400,0.1,"StochOptForest
(oracle)",yes,1.2934975490032423
400,0.1,"StochOptForest
(oracle)",yes,1.2306619912864678
400,0.1,"StochOptForest
(oracle)",yes,1.2727881411361208
400,0.1,"StochOptForest
(oracle)",yes,1.3330984791034635
400,0.1,"StochOptForest
(oracle)",yes,1.6274205397094974
400,0.1,"StochOptForest
(oracle)",yes,1.4778945272687922
400,0.1,"StochOptForest
(oracle)",yes,1.2832483893149114
400,0.1,"StochOptForest
(oracle)",yes,1.21854164939978
400,0.1,"StochOptForest
(oracle)",yes,3.9522230355836063
400,0.1,"StochOptForest
(oracle)",yes,1.0760018291070537
400,0.1,"StochOptForest
(oracle)",yes,1.1818806763496563
400,0.1,"StochOptForest
(oracle)",yes,1.211795157457637
400,0.1,"StochOptForest
(oracle)",yes,1.2160546251927533
400,0.1,"StochOptForest
(oracle)",yes,1.1107618141589102
400,0.1,"StochOptForest
(oracle)",yes,1.225062938422802
400,0.1,"StochOptForest
(oracle)",yes,1.3286192487231125
400,0.1,"StochOptForest
(oracle)",yes,1.5107204288250347
400,0.1,"StochOptForest
(oracle)",yes,1.294441069546726
400,0.1,"StochOptForest
(oracle)",yes,1.267216049768453
400,0.1,"StochOptForest
(oracle)",yes,1.3292524605344576
400,0.1,"StochOptForest
(oracle)",yes,1.1794348358290994
400,0.1,"StochOptForest
(oracle)",yes,1.7049938469335584
400,0.1,"StochOptForest
(oracle)",yes,1.2834414906053675
400,0.1,"StochOptForest
(oracle)",yes,1.2555464401101775
400,0.1,"StochOptForest
(oracle)",yes,1.1770010064270722
400,0.1,"StochOptForest
(oracle)",yes,1.3139477446968555
400,0.1,"StochOptForest
(oracle)",yes,1.1782228249715878
400,0.1,"StochOptForest
(oracle)",yes,1.191030195579653
400,0.1,"StochOptForest
(oracle)",yes,1.2189121448346532
400,0.1,"StochOptForest
(oracle)",yes,1.2845042327551197
400,0.1,"StochOptForest
(oracle)",yes,1.4167163622215908
400,0.1,"StochOptForest
(oracle)",yes,1.4070522857068668
400,0.1,"StochOptForest
(oracle)",yes,1.3375896877561981
400,0.1,"StochOptForest
(oracle)",yes,1.1383844358722461
400,0.1,"StochOptForest
(oracle)",yes,1.344344982932565
400,0.1,"StochOptForest
(oracle)",yes,1.4245169837316138
400,0.1,"StochOptForest
(oracle)",yes,1.1908512081847726
400,0.1,"StochOptForest
(oracle)",yes,1.1443647686748923
400,0.1,"StochOptForest
(oracle)",yes,1.3946505625685168
