n,obj_coef,Method,Honesty,rel_risk
400,0,"StochOptForest
(apx-soln)",yes,1.337993400064147
400,0,"StochOptForest
(apx-soln)",yes,1.3609488481991776
400,0,"StochOptForest
(apx-soln)",yes,1.3640304243478605
400,0,"StochOptForest
(apx-soln)",yes,1.3516196185591378
400,0,"StochOptForest
(apx-soln)",yes,1.5410923012231081
400,0,"StochOptForest
(apx-soln)",no,1.281382243049934
400,0,"StochOptForest
(apx-soln)",no,1.4074196566870534
400,0,"StochOptForest
(apx-soln)",no,1.3650820962192851
400,0,"StochOptForest
(apx-soln)",no,1.2385886115018665
400,0,"StochOptForest
(apx-soln)",no,1.234370455354395
400,0,"StochOptForest
(apx-soln)",no,1.2997373785236228
400,0,"StochOptForest
(apx-soln)",no,1.3123101743209273
400,0,"StochOptForest
(apx-soln)",no,1.1345262453315759
400,0,"StochOptForest
(apx-soln)",no,1.2837412135842001
400,0,"StochOptForest
(apx-soln)",no,1.2915415019015728
400,0,"StochOptForest
(apx-soln)",no,1.3091445119224059
400,0,"StochOptForest
(apx-soln)",no,1.1238091618126616
400,0,"StochOptForest
(apx-soln)",no,1.332646630010989
400,0,"StochOptForest
(apx-soln)",no,1.297251451663389
400,0,"StochOptForest
(apx-soln)",no,1.3014418117481021
400,0,"StochOptForest
(apx-soln)",no,1.3088687325861301
400,0,"StochOptForest
(apx-soln)",no,1.1588936537458965
400,0,"StochOptForest
(apx-soln)",no,1.273369074835564
400,0,"StochOptForest
(apx-soln)",no,1.2354900578814267
400,0,"StochOptForest
(apx-soln)",no,1.1899988719673764
400,0,"StochOptForest
(apx-soln)",no,1.382670377235854
400,0,"StochOptForest
(apx-soln)",no,1.3289089323729333
400,0,"StochOptForest
(apx-soln)",no,1.1477424919357095
400,0,"StochOptForest
(apx-soln)",no,1.4060731167325735
400,0,"StochOptForest
(apx-soln)",no,1.3671472114349674
400,0,"StochOptForest
(apx-soln)",no,1.3516632348505693
400,0,"StochOptForest
(apx-soln)",no,1.4521125930586376
400,0,"StochOptForest
(apx-soln)",no,1.1285721488842066
400,0,"StochOptForest
(apx-soln)",no,1.3467131669979737
400,0,"StochOptForest
(apx-soln)",no,1.2272220581321516
400,0,"StochOptForest
(apx-soln)",no,1.1975846389790565
400,0,"StochOptForest
(apx-soln)",no,1.2548861370985471
400,0,"StochOptForest
(apx-soln)",no,1.3029857846890152
400,0,"StochOptForest
(apx-soln)",no,1.2855469765860204
400,0,"StochOptForest
(apx-soln)",no,1.3241695511556602
400,0,"StochOptForest
(apx-soln)",no,1.4502056327157242
400,0,"StochOptForest
(apx-soln)",no,1.2440507718355391
400,0,"StochOptForest
(apx-soln)",no,1.147547767475305
400,0,"StochOptForest
(apx-soln)",no,1.145752504759095
400,0,"StochOptForest
(apx-soln)",no,1.306777012237823
400,0,"StochOptForest
(apx-soln)",no,1.2572658987243157
400,0,"StochOptForest
(apx-soln)",no,1.20273867775104
400,0,"StochOptForest
(apx-soln)",no,1.199501130875196
400,0,"StochOptForest
(apx-soln)",no,1.4430164474731029
400,0,"StochOptForest
(apx-soln)",no,1.2569624335675607
400,0,"StochOptForest
(apx-soln)",no,1.1077474815787933
400,0,"StochOptForest
(apx-soln)",no,1.1891124305787635
400,0,"StochOptForest
(apx-soln)",no,1.316762466824382
400,0,"StochOptForest
(apx-soln)",no,1.1982287024725249
400,0,"StochOptForest
(apx-soln)",no,1.2979023587057466
400,0,"StochOptForest
(apx-risk)",yes,1.4130108067290104
400,0,"StochOptForest
(apx-risk)",yes,1.430204601347975
400,0,"StochOptForest
(apx-risk)",yes,1.4088029398647006
400,0,"StochOptForest
(apx-risk)",yes,1.3508175214045117
400,0,"StochOptForest
(apx-risk)",yes,1.3471185118807905
400,0,"StochOptForest
(apx-risk)",yes,1.370295384379433
400,0,"StochOptForest
(apx-risk)",yes,1.3875195311753379
400,0,"StochOptForest
(apx-risk)",yes,1.345323750174067
400,0,"StochOptForest
(apx-risk)",yes,1.3928549920708313
400,0,"StochOptForest
(apx-risk)",yes,1.388624077420808
400,0,"StochOptForest
(apx-risk)",yes,1.4186078580248904
400,0,"StochOptForest
(apx-risk)",yes,1.2852211719597089
400,0,"StochOptForest
(apx-risk)",yes,1.350879278111387
400,0,"StochOptForest
(apx-risk)",yes,1.385709304430427
400,0,"StochOptForest
(apx-risk)",yes,1.4153858446592136
400,0,"StochOptForest
(apx-risk)",yes,1.3471537753397074
400,0,"StochOptForest
(apx-risk)",yes,1.456569909610531
400,0,"StochOptForest
(apx-risk)",yes,1.3311459868537665
400,0,"StochOptForest
(apx-risk)",yes,1.3547696776722742
400,0,"StochOptForest
(apx-risk)",yes,1.3391923452432921
400,0,"StochOptForest
(apx-risk)",yes,1.4323361241291204
400,0,"StochOptForest
(apx-risk)",yes,1.4361623940555854
400,0,"StochOptForest
(apx-risk)",yes,1.3382727366495222
400,0,"StochOptForest
(apx-risk)",yes,1.465830973073166
400,0,"StochOptForest
(apx-risk)",yes,1.3920433133105512
400,0,"StochOptForest
(apx-risk)",yes,1.3934954744494645
400,0,"StochOptForest
(apx-risk)",yes,1.4908010246305414
400,0,"StochOptForest
(apx-risk)",yes,1.3334873917504981
400,0,"StochOptForest
(apx-risk)",yes,1.3705314220382991
400,0,"StochOptForest
(apx-risk)",yes,1.2841759678640412
400,0,"StochOptForest
(apx-risk)",yes,1.3692028801377452
400,0,"StochOptForest
(apx-risk)",yes,1.304445426559121
400,0,"StochOptForest
(apx-risk)",yes,1.3758302319497637
400,0,"StochOptForest
(apx-risk)",yes,1.3602235492475143
400,0,"StochOptForest
(apx-risk)",yes,1.3778215679912538
400,0,"StochOptForest
(apx-risk)",yes,1.4521409796599285
400,0,"StochOptForest
(apx-risk)",yes,1.3398523627571322
400,0,"StochOptForest
(apx-risk)",yes,1.3649889943295304
400,0,"StochOptForest
(apx-risk)",yes,1.3416350698201118
400,0,"StochOptForest
(apx-risk)",yes,1.359291433472637
400,0,"StochOptForest
(apx-risk)",yes,1.366507591321252
400,0,"StochOptForest
(apx-risk)",yes,1.3397636263526158
400,0,"StochOptForest
(apx-risk)",yes,1.3187580125392924
400,0,"StochOptForest
(apx-risk)",yes,1.4345882486936752
400,0,"StochOptForest
(apx-risk)",yes,1.3055602243836617
400,0,"StochOptForest
(apx-risk)",yes,1.3465533023884857
400,0,"StochOptForest
(apx-risk)",yes,1.352526003685565
400,0,"StochOptForest
(apx-risk)",yes,1.3376488890907186
400,0,"StochOptForest
(apx-risk)",yes,1.3311924490345854
400,0,"StochOptForest
(apx-risk)",yes,1.5321322179953494
400,0,"StochOptForest
(apx-risk)",no,1.2456486379957128
400,0,"StochOptForest
(apx-risk)",no,1.4194163078428368
400,0,"StochOptForest
(apx-risk)",no,1.4351781630260405
400,0,"StochOptForest
(apx-risk)",no,1.2653203836647031
400,0,"StochOptForest
(apx-risk)",no,1.2566365710888023
400,0,"StochOptForest
(apx-risk)",no,1.3083148199427017
400,0,"StochOptForest
(apx-risk)",no,1.3246565999395694
400,0,"StochOptForest
(apx-risk)",no,1.1410327086737715
400,0,"StochOptForest
(apx-risk)",no,1.3400709088667995
400,0,"StochOptForest
(apx-risk)",no,1.28856507639283
400,0,"StochOptForest
(apx-risk)",no,1.2375261607632553
400,0,"StochOptForest
(apx-risk)",no,1.1129590182891989
400,0,"StochOptForest
(apx-risk)",no,1.2457031004695243
400,0,"StochOptForest
(apx-risk)",no,1.2360654512575702
400,0,"StochOptForest
(apx-risk)",no,1.3665540394976607
400,0,"StochOptForest
(apx-risk)",no,1.3101144368840103
400,0,"StochOptForest
(apx-risk)",no,1.409087019504343
400,0,"StochOptForest
(apx-risk)",no,1.2767825128992145
400,0,"StochOptForest
(apx-risk)",no,1.267558321162081
400,0,"StochOptForest
(apx-risk)",no,1.1672566724060416
400,0,"StochOptForest
(apx-risk)",no,1.3425626033301126
400,0,"StochOptForest
(apx-risk)",no,1.3080162579111292
400,0,"StochOptForest
(apx-risk)",no,1.1609811101571301
400,0,"StochOptForest
(apx-risk)",no,1.4601933570959256
400,0,"StochOptForest
(apx-risk)",no,1.3420053923928128
400,0,"StochOptForest
(apx-risk)",no,1.4159131894367285
400,0,"StochOptForest
(apx-risk)",no,1.4706135341854887
400,0,"StochOptForest
(apx-risk)",no,1.1995036048885046
400,0,"StochOptForest
(apx-risk)",no,1.3586884463972844
400,0,"StochOptForest
(apx-risk)",no,1.1713302354163897
400,0,"StochOptForest
(apx-risk)",no,1.2943286687365914
400,0,"StochOptForest
(apx-risk)",no,1.2044198478430905
400,0,"StochOptForest
(apx-risk)",no,1.3205497176145646
400,0,"StochOptForest
(apx-risk)",no,1.3543615329698258
400,0,"StochOptForest
(apx-risk)",no,1.3476073006986846
400,0,"StochOptForest
(apx-risk)",no,1.4462236480493345
400,0,"StochOptForest
(apx-risk)",no,1.252639071687198
400,0,"StochOptForest
(apx-risk)",no,1.2915748930609616
400,0,"StochOptForest
(apx-risk)",no,1.216104472656013
400,0,"StochOptForest
(apx-risk)",no,1.2959992656631374
400,0,"StochOptForest
(apx-risk)",no,1.2561150775544874
400,0,"StochOptForest
(apx-risk)",no,1.31925161147822
400,0,"StochOptForest
(apx-risk)",no,1.2642956759539283
400,0,"StochOptForest
(apx-risk)",no,1.3421650897952493
400,0,"StochOptForest
(apx-risk)",no,1.2361486821597791
400,0,"StochOptForest
(apx-risk)",no,1.175856484547018
400,0,"StochOptForest
(apx-risk)",no,1.235255265279612
400,0,"StochOptForest
(apx-risk)",no,1.31991854879119
400,0,"StochOptForest
(apx-risk)",no,1.1697074769725715
400,0,"StochOptForest
(apx-risk)",no,1.4117204377419728
800,0,"StochOptForest
(apx-soln)",yes,1.295430922567383
800,0,"StochOptForest
(apx-soln)",yes,1.23529506987362
800,0,"StochOptForest
(apx-soln)",yes,1.2708700088361997
800,0,"StochOptForest
(apx-soln)",yes,1.181444418038477
800,0,"StochOptForest
(apx-soln)",yes,1.3067151203569929
800,0,"StochOptForest
(apx-soln)",yes,1.2441187439523729
800,0,"StochOptForest
(apx-soln)",yes,1.2070318261261193
800,0,"StochOptForest
(apx-soln)",yes,1.3087286062084638
800,0,"StochOptForest
(apx-soln)",yes,1.3433339183962798
800,0,"StochOptForest
(apx-soln)",yes,1.2530085617183684
800,0,"StochOptForest
(apx-soln)",yes,1.2826772419819417
800,0,"StochOptForest
(apx-soln)",yes,1.2596098590235696
800,0,"StochOptForest
(apx-soln)",yes,1.184484173411725
800,0,"StochOptForest
(apx-soln)",yes,1.2843605213366212
800,0,"StochOptForest
(apx-soln)",yes,1.2998583582677448
800,0,"StochOptForest
(apx-soln)",yes,1.1869804995652116
800,0,"StochOptForest
(apx-soln)",yes,1.2961741878142117
800,0,"StochOptForest
(apx-soln)",yes,1.2220380897410892
800,0,"StochOptForest
(apx-soln)",yes,1.2863615293745947
800,0,"StochOptForest
(apx-soln)",yes,1.2494684920663237
800,0,"StochOptForest
(apx-soln)",yes,1.406431981944696
800,0,"StochOptForest
(apx-soln)",yes,1.2591556777585484
800,0,"StochOptForest
(apx-soln)",yes,1.2656202590457777
800,0,"StochOptForest
(apx-soln)",yes,1.2749570952588616
800,0,"StochOptForest
(apx-soln)",yes,1.2454913589396075
800,0,"StochOptForest
(apx-soln)",yes,1.2137545413356252
800,0,"StochOptForest
(apx-soln)",yes,1.1991846319287647
800,0,"StochOptForest
(apx-soln)",yes,1.3221360196307206
800,0,"StochOptForest
(apx-soln)",yes,1.2278038776901894
800,0,"StochOptForest
(apx-soln)",yes,1.2687734927485386
800,0,"StochOptForest
(apx-soln)",yes,1.3752676597331255
800,0,"StochOptForest
(apx-soln)",yes,1.303284665785563
800,0,"StochOptForest
(apx-soln)",yes,1.2988188633773086
800,0,"StochOptForest
(apx-soln)",yes,1.1395299294481196
800,0,"StochOptForest
(apx-soln)",yes,1.2975965523885942
800,0,"StochOptForest
(apx-soln)",yes,1.3421850193029714
800,0,"StochOptForest
(apx-soln)",yes,1.2515186102517868
800,0,"StochOptForest
(apx-soln)",yes,1.2834188683530738
800,0,"StochOptForest
(apx-soln)",yes,1.1612444538779607
800,0,"StochOptForest
(apx-soln)",yes,1.3549098837547895
800,0,"StochOptForest
(apx-soln)",yes,1.2995560311465655
800,0,"StochOptForest
(apx-soln)",yes,1.3349265449641154
800,0,"StochOptForest
(apx-soln)",yes,1.348144228831447
800,0,"StochOptForest
(apx-soln)",yes,1.2644793310713967
800,0,"StochOptForest
(apx-soln)",yes,1.248672168490698
800,0,"StochOptForest
(apx-soln)",yes,1.31549410062083
800,0,"StochOptForest
(apx-soln)",yes,1.2948162426340195
800,0,"StochOptForest
(apx-soln)",yes,1.3029487968935882
800,0,"StochOptForest
(apx-soln)",yes,1.3322328248182822
800,0,"StochOptForest
(apx-soln)",yes,1.2568766834463134
800,0,"StochOptForest
(apx-soln)",no,1.0626915429504555
800,0,"StochOptForest
(apx-soln)",no,1.1115087798214458
800,0,"StochOptForest
(apx-soln)",no,1.106851152582755
800,0,"StochOptForest
(apx-soln)",no,1.0635024745171628
800,0,"StochOptForest
(apx-soln)",no,1.1621896482496887
800,0,"StochOptForest
(apx-soln)",no,1.153826734013321
800,0,"StochOptForest
(apx-soln)",no,1.0741592665552522
800,0,"StochOptForest
(apx-soln)",no,1.0896083550924316
800,0,"StochOptForest
(apx-soln)",no,1.236667936616908
800,0,"StochOptForest
(apx-soln)",no,1.2089825658278213
800,0,"StochOptForest
(apx-soln)",no,1.1558800135137084
800,0,"StochOptForest
(apx-soln)",no,1.0846953417388467
800,0,"StochOptForest
(apx-soln)",no,1.0899545965773543
800,0,"StochOptForest
(apx-soln)",no,1.1305707565820315
800,0,"StochOptForest
(apx-soln)",no,1.1599696031440487
800,0,"StochOptForest
(apx-soln)",no,1.035763086034761
800,0,"StochOptForest
(apx-soln)",no,1.1656413914182184
800,0,"StochOptForest
(apx-soln)",no,1.0855450694462778
800,0,"StochOptForest
(apx-soln)",no,1.1797717768090874
800,0,"StochOptForest
(apx-soln)",no,1.1003513331511934
800,0,"StochOptForest
(apx-soln)",no,1.2965935632928427
800,0,"StochOptForest
(apx-soln)",no,1.1529154374863628
800,0,"StochOptForest
(apx-soln)",no,1.116948652992317
800,0,"StochOptForest
(apx-soln)",no,1.1498424651925798
800,0,"StochOptForest
(apx-soln)",no,1.0990516966728838
800,0,"StochOptForest
(apx-soln)",no,1.1270403200615924
800,0,"StochOptForest
(apx-soln)",no,1.0682027783080903
800,0,"StochOptForest
(apx-soln)",no,1.1310050679278865
800,0,"StochOptForest
(apx-soln)",no,1.080307922309877
800,0,"StochOptForest
(apx-soln)",no,1.1229491839409913
800,0,"StochOptForest
(apx-soln)",no,1.3124593976287384
800,0,"StochOptForest
(apx-soln)",no,1.1257839821823097
800,0,"StochOptForest
(apx-soln)",no,1.2220007801675654
800,0,"StochOptForest
(apx-soln)",no,1.063575950463363
800,0,"StochOptForest
(apx-soln)",no,1.1536035117090029
800,0,"StochOptForest
(apx-soln)",no,1.1559314536724403
800,0,"StochOptForest
(apx-soln)",no,1.1147644921768731
800,0,"StochOptForest
(apx-soln)",no,1.0636302806182978
800,0,"StochOptForest
(apx-soln)",no,1.0692662665198311
800,0,"StochOptForest
(apx-soln)",no,1.277400694319166
800,0,"StochOptForest
(apx-soln)",no,1.1054680029379578
800,0,"StochOptForest
(apx-soln)",no,1.2347065020075665
800,0,"StochOptForest
(apx-soln)",no,1.2832066766363166
800,0,"StochOptForest
(apx-soln)",no,1.0971860751545106
800,0,"StochOptForest
(apx-soln)",no,1.0678303062703705
800,0,"StochOptForest
(apx-soln)",no,1.178248578434841
800,0,"StochOptForest
(apx-soln)",no,1.0782495361067064
800,0,"StochOptForest
(apx-soln)",no,1.1548637993338102
800,0,"StochOptForest
(apx-soln)",no,1.2573810073941103
800,0,"StochOptForest
(apx-soln)",no,1.0930825068806982
800,0,"StochOptForest
(apx-risk)",yes,1.3513785219154955
800,0,"StochOptForest
(apx-risk)",yes,1.199667804112527
800,0,"StochOptForest
(apx-risk)",yes,1.3095249522704169
800,0,"StochOptForest
(apx-risk)",yes,1.1461566183817018
800,0,"StochOptForest
(apx-risk)",yes,1.316149785764023
800,0,"StochOptForest
(apx-risk)",yes,1.2622795923882724
800,0,"StochOptForest
(apx-risk)",yes,1.2624858963800936
800,0,"StochOptForest
(apx-risk)",yes,1.351106342476977
800,0,"StochOptForest
(apx-risk)",yes,1.2993460003133026
800,0,"StochOptForest
(apx-risk)",yes,1.2419719873257329
800,0,"StochOptForest
(apx-risk)",yes,1.2246335959237136
800,0,"StochOptForest
(apx-risk)",yes,1.2887419264744386
800,0,"StochOptForest
(apx-risk)",yes,1.211533472838999
800,0,"StochOptForest
(apx-risk)",yes,1.2885390084811503
800,0,"StochOptForest
(apx-risk)",yes,1.2657807651084745
800,0,"StochOptForest
(apx-risk)",yes,1.2176962084614564
800,0,"StochOptForest
(apx-risk)",yes,1.288367977684717
800,0,"StochOptForest
(apx-risk)",yes,1.2275117900730508
800,0,"StochOptForest
(apx-risk)",yes,1.2910357800122318
800,0,"StochOptForest
(apx-risk)",yes,1.2133240942927987
800,0,"StochOptForest
(apx-risk)",yes,1.3384650370879256
800,0,"StochOptForest
(apx-risk)",yes,1.2108800062092457
800,0,"StochOptForest
(apx-risk)",yes,1.2655265123813513
800,0,"StochOptForest
(apx-risk)",yes,1.1577401024185308
800,0,"StochOptForest
(apx-risk)",yes,1.2228131551024508
800,0,"StochOptForest
(apx-risk)",yes,1.203847582935456
800,0,"StochOptForest
(apx-risk)",yes,1.158453707656335
800,0,"StochOptForest
(apx-risk)",yes,1.1689924198541994
800,0,"StochOptForest
(apx-risk)",yes,1.265368558828699
800,0,"StochOptForest
(apx-risk)",yes,1.3129658709119718
800,0,"StochOptForest
(apx-risk)",yes,1.3753147482203214
800,0,"StochOptForest
(apx-risk)",yes,1.2988640598584613
800,0,"StochOptForest
(apx-risk)",yes,1.2547306296579304
800,0,"StochOptForest
(apx-risk)",yes,1.2108284163091165
800,0,"StochOptForest
(apx-risk)",yes,1.2315315745030093
800,0,"StochOptForest
(apx-risk)",yes,1.3413646525832827
800,0,"StochOptForest
(apx-risk)",yes,1.3101559737292434
800,0,"StochOptForest
(apx-risk)",yes,1.3037194948637636
800,0,"StochOptForest
(apx-risk)",yes,1.1361232926427813
800,0,"StochOptForest
(apx-risk)",yes,1.3281249515164852
800,0,"StochOptForest
(apx-risk)",yes,1.2492478144932755
800,0,"StochOptForest
(apx-risk)",yes,1.3292454857545108
800,0,"StochOptForest
(apx-risk)",yes,1.3240966475420715
800,0,"StochOptForest
(apx-risk)",yes,1.2563135989718293
800,0,"StochOptForest
(apx-risk)",yes,1.2554071401426874
800,0,"StochOptForest
(apx-risk)",yes,1.3176184779069935
800,0,"StochOptForest
(apx-risk)",yes,1.3224943477440536
800,0,"StochOptForest
(apx-risk)",yes,1.241611485199652
800,0,"StochOptForest
(apx-risk)",yes,1.2503212958767194
800,0,"StochOptForest
(apx-risk)",yes,1.2626652810621646
800,0,"StochOptForest
(apx-risk)",no,1.1873307680609742
800,0,"StochOptForest
(apx-risk)",no,1.054890835291565
800,0,"StochOptForest
(apx-risk)",no,1.1126332461703219
800,0,"StochOptForest
(apx-risk)",no,1.0454926694472901
800,0,"StochOptForest
(apx-risk)",no,1.1228754579526998
800,0,"StochOptForest
(apx-risk)",no,1.1385884490055211
800,0,"StochOptForest
(apx-risk)",no,1.0870984228864897
800,0,"StochOptForest
(apx-risk)",no,1.2370586079503605
800,0,"StochOptForest
(apx-risk)",no,1.1471343628315238
800,0,"StochOptForest
(apx-risk)",no,1.1730127723366204
800,0,"StochOptForest
(apx-risk)",no,1.1559980800073562
800,0,"StochOptForest
(apx-risk)",no,1.0763423204624138
800,0,"StochOptForest
(apx-risk)",no,1.102944481006921
800,0,"StochOptForest
(apx-risk)",no,1.1812726692284121
800,0,"StochOptForest
(apx-risk)",no,1.124343297254875
800,0,"StochOptForest
(apx-risk)",no,1.0325326376386679
800,0,"StochOptForest
(apx-risk)",no,1.1285701929072451
800,0,"StochOptForest
(apx-risk)",no,1.1012726150338699
800,0,"StochOptForest
(apx-risk)",no,1.1556547518767915
800,0,"StochOptForest
(apx-risk)",no,1.0986286542290686
800,0,"StochOptForest
(apx-risk)",no,1.2724671687652225
800,0,"StochOptForest
(apx-risk)",no,1.094687476922493
800,0,"StochOptForest
(apx-risk)",no,1.0531306292164169
800,0,"StochOptForest
(apx-risk)",no,1.0769508799914747
800,0,"StochOptForest
(apx-risk)",no,1.0844730570716359
800,0,"StochOptForest
(apx-risk)",no,1.0782079851289186
800,0,"StochOptForest
(apx-risk)",no,1.0321132676381453
800,0,"StochOptForest
(apx-risk)",no,1.0677202666691463
800,0,"StochOptForest
(apx-risk)",no,1.1472748177771213
800,0,"StochOptForest
(apx-risk)",no,1.1512084058263428
800,0,"StochOptForest
(apx-risk)",no,1.2953866742707063
800,0,"StochOptForest
(apx-risk)",no,1.1090023698504723
800,0,"StochOptForest
(apx-risk)",no,1.1353986792815631
800,0,"StochOptForest
(apx-risk)",no,1.078732937302182
800,0,"StochOptForest
(apx-risk)",no,1.1217999981018774
800,0,"StochOptForest
(apx-risk)",no,1.2506554612278515
800,0,"StochOptForest
(apx-risk)",no,1.1433234501710712
800,0,"StochOptForest
(apx-risk)",no,1.1331755482653245
800,0,"StochOptForest
(apx-risk)",no,1.0582938453167625
800,0,"StochOptForest
(apx-risk)",no,1.208394728814663
800,0,"StochOptForest
(apx-risk)",no,1.094054394309847
800,0,"StochOptForest
(apx-risk)",no,1.1610799508875551
800,0,"StochOptForest
(apx-risk)",no,1.1566511961011336
800,0,"StochOptForest
(apx-risk)",no,1.1693560775829002
800,0,"StochOptForest
(apx-risk)",no,1.098333174040116
800,0,"StochOptForest
(apx-risk)",no,1.121514335805195
800,0,"StochOptForest
(apx-risk)",no,1.0779647658528084
800,0,"StochOptForest
(apx-risk)",no,1.0369521530699919
800,0,"StochOptForest
(apx-risk)",no,1.1382786192707737
800,0,"StochOptForest
(apx-risk)",no,1.1148013949145097
