n,obj_coef,Method,Honesty,rel_risk
400,0,"StochOptForest
(apx-soln)",yes,1.2738021909323638
400,0,"StochOptForest
(apx-soln)",yes,1.1600527553687958
400,0,"StochOptForest
(apx-soln)",yes,1.3404845762197297
400,0,"StochOptForest
(apx-soln)",yes,1.237834445127551
400,0,"StochOptForest
(apx-soln)",yes,1.140093668245237
400,0,"StochOptForest
(apx-risk)",yes,1.460861332769762
400,0,"StochOptForest
(apx-risk)",yes,1.2301373159951297
400,0,"StochOptForest
(apx-risk)",yes,1.3438888836766072
400,0,"StochOptForest
(apx-risk)",yes,1.2871391340857687
400,0,"StochOptForest
(apx-risk)",yes,1.3817407948090927
400,0,"StochOptForest
(apx-risk)",yes,1.2917226561773052
400,0,"StochOptForest
(apx-risk)",yes,1.4363036575394954
400,0,"StochOptForest
(apx-risk)",yes,1.1912703677095675
400,0,"StochOptForest
(apx-risk)",yes,1.4867446122071877
400,0,"StochOptForest
(apx-risk)",yes,1.4767759791761104
400,0,"StochOptForest
(apx-risk)",yes,1.384272791072686
400,0,"StochOptForest
(apx-risk)",yes,1.1724129471630365
400,0,"StochOptForest
(apx-risk)",yes,1.1430273719868225
400,0,"StochOptForest
(apx-risk)",yes,1.7309981579755036
400,0,"StochOptForest
(apx-risk)",yes,1.7622353426811626
400,0,"StochOptForest
(apx-risk)",yes,1.9634663303045015
400,0,"StochOptForest
(apx-risk)",yes,1.8481222663240653
400,0,"StochOptForest
(apx-risk)",yes,1.3195213031075388
400,0,"StochOptForest
(apx-risk)",yes,1.2220127652204968
400,0,"StochOptForest
(apx-risk)",yes,1.3325151760824683
400,0,"StochOptForest
(apx-risk)",yes,1.2137940968915328
400,0,"StochOptForest
(apx-risk)",yes,1.2723953413385505
400,0,"StochOptForest
(apx-risk)",yes,1.28338247572544
400,0,"StochOptForest
(apx-risk)",yes,1.9202035733926797
400,0,"StochOptForest
(apx-risk)",yes,1.2082458647727836
400,0,"StochOptForest
(apx-risk)",yes,1.4003048692354754
400,0,"StochOptForest
(apx-risk)",yes,1.4538522087503802
400,0,"StochOptForest
(apx-risk)",yes,1.588960562130128
400,0,"StochOptForest
(apx-risk)",yes,1.3067827927299025
400,0,"StochOptForest
(apx-risk)",yes,1.382513332368565
400,0,"StochOptForest
(apx-risk)",yes,1.2413480332790514
400,0,"StochOptForest
(apx-risk)",yes,1.459427535705399
400,0,"StochOptForest
(apx-risk)",yes,1.961217414730343
400,0,"StochOptForest
(apx-risk)",yes,1.412924289194201
400,0,"StochOptForest
(apx-risk)",yes,1.2962486006437504
400,0,"StochOptForest
(apx-risk)",yes,1.3295473409186633
400,0,"StochOptForest
(apx-risk)",yes,1.1943009418289343
400,0,"StochOptForest
(apx-risk)",yes,1.378115656070692
400,0,"StochOptForest
(apx-risk)",yes,1.4741932135417173
400,0,"StochOptForest
(apx-risk)",yes,1.2959126714287463
400,0,"StochOptForest
(apx-risk)",yes,1.259811981683435
400,0,"StochOptForest
(apx-risk)",yes,1.5020101430321897
400,0,"StochOptForest
(apx-risk)",yes,1.3300384663455067
400,0,"StochOptForest
(apx-risk)",yes,1.1260388646909796
400,0,"StochOptForest
(apx-risk)",yes,1.3426106313547201
400,0,"StochOptForest
(apx-risk)",yes,1.263000411386073
400,0,"StochOptForest
(apx-risk)",yes,1.1936260858825578
400,0,"StochOptForest
(apx-risk)",yes,1.3852127230941256
400,0,"StochOptForest
(apx-risk)",yes,1.318728142540871
400,0,"StochOptForest
(apx-risk)",yes,1.1497644195077885
400,0,"StochOptForest
(apx-soln)",no,1.1911560913707298
400,0,"StochOptForest
(apx-soln)",no,1.130836759431598
400,0,"StochOptForest
(apx-soln)",no,1.2242811462198508
400,0,"StochOptForest
(apx-soln)",no,1.178969090171265
400,0,"StochOptForest
(apx-soln)",no,1.099873091110549
400,0,"StochOptForest
(apx-soln)",no,1.0788670191225262
400,0,"StochOptForest
(apx-soln)",no,1.1586718001690584
400,0,"StochOptForest
(apx-soln)",no,1.0637298904685835
400,0,"StochOptForest
(apx-soln)",no,1.349442635272558
400,0,"StochOptForest
(apx-soln)",no,1.2866039127100934
400,0,"StochOptForest
(apx-soln)",no,1.3642818013549378
400,0,"StochOptForest
(apx-soln)",no,1.1163406109053744
400,0,"StochOptForest
(apx-soln)",no,1.108314336319046
400,0,"StochOptForest
(apx-soln)",no,1.5211626093569768
400,0,"StochOptForest
(apx-soln)",no,1.5307080291698463
400,0,"StochOptForest
(apx-soln)",no,1.6227640368468867
400,0,"StochOptForest
(apx-soln)",no,1.5125897393604717
400,0,"StochOptForest
(apx-soln)",no,1.1441441756997435
400,0,"StochOptForest
(apx-soln)",no,1.0943171817520818
400,0,"StochOptForest
(apx-soln)",no,1.2661423182514373
400,0,"StochOptForest
(apx-soln)",no,1.1330160510311433
400,0,"StochOptForest
(apx-soln)",no,1.168565159981686
400,0,"StochOptForest
(apx-soln)",no,1.1883194369534997
400,0,"StochOptForest
(apx-soln)",no,1.5417600335440647
400,0,"StochOptForest
(apx-soln)",no,1.1935461420634563
400,0,"StochOptForest
(apx-soln)",no,1.2241316833758173
400,0,"StochOptForest
(apx-soln)",no,1.3295786152672457
400,0,"StochOptForest
(apx-soln)",no,1.3640161339254
400,0,"StochOptForest
(apx-soln)",no,1.172405756475982
400,0,"StochOptForest
(apx-soln)",no,1.256563550618184
400,0,"StochOptForest
(apx-soln)",no,1.1072979794498143
400,0,"StochOptForest
(apx-soln)",no,1.3444926732523075
400,0,"StochOptForest
(apx-soln)",no,1.7350271511455184
400,0,"StochOptForest
(apx-soln)",no,1.1613077006755042
400,0,"StochOptForest
(apx-soln)",no,1.1425417353655718
400,0,"StochOptForest
(apx-soln)",no,1.2304308827437571
400,0,"StochOptForest
(apx-soln)",no,1.1555438467197763
400,0,"StochOptForest
(apx-soln)",no,1.1847804655968968
400,0,"StochOptForest
(apx-soln)",no,1.1889640702218158
400,0,"StochOptForest
(apx-soln)",no,1.2365313599839642
400,0,"StochOptForest
(apx-soln)",no,1.1436656908185139
400,0,"StochOptForest
(apx-soln)",no,1.339969766590491
400,0,"StochOptForest
(apx-soln)",no,1.3357618927801869
400,0,"StochOptForest
(apx-soln)",no,1.0879595653251881
400,0,"StochOptForest
(apx-soln)",no,1.1572885118246778
400,0,"StochOptForest
(apx-soln)",no,1.173448691819107
400,0,"StochOptForest
(apx-soln)",no,1.1200687269910776
400,0,"StochOptForest
(apx-soln)",no,1.1473027056227847
400,0,"StochOptForest
(apx-soln)",no,1.1003111950183246
400,0,"StochOptForest
(apx-soln)",no,1.1494325579972584
400,0,"StochOptForest
(apx-risk)",no,1.2126686442579404
400,0,"StochOptForest
(apx-risk)",no,1.157047378892895
400,0,"StochOptForest
(apx-risk)",no,1.1984367753614076
400,0,"StochOptForest
(apx-risk)",no,1.199744150722258
400,0,"StochOptForest
(apx-risk)",no,1.084266965317
400,0,"StochOptForest
(apx-risk)",no,1.1183352118674488
400,0,"StochOptForest
(apx-risk)",no,1.1826500078868498
400,0,"StochOptForest
(apx-risk)",no,1.1583317548878833
400,0,"StochOptForest
(apx-risk)",no,1.372513906709058
400,0,"StochOptForest
(apx-risk)",no,1.287738006187048
400,0,"StochOptForest
(apx-risk)",no,1.4192818740043884
400,0,"StochOptForest
(apx-risk)",no,1.101648941847185
400,0,"StochOptForest
(apx-risk)",no,1.1114357007091953
400,0,"StochOptForest
(apx-risk)",no,1.5622654419493474
400,0,"StochOptForest
(apx-risk)",no,1.5261406175137882
400,0,"StochOptForest
(apx-risk)",no,1.7060841094621895
400,0,"StochOptForest
(apx-risk)",no,1.5196369958448022
400,0,"StochOptForest
(apx-risk)",no,1.129022702644532
400,0,"StochOptForest
(apx-risk)",no,1.1453738120070525
400,0,"StochOptForest
(apx-risk)",no,1.2891260635120467
400,0,"StochOptForest
(apx-risk)",no,1.1202099506599292
400,0,"StochOptForest
(apx-risk)",no,1.187340611691422
400,0,"StochOptForest
(apx-risk)",no,1.2257423728585561
400,0,"StochOptForest
(apx-risk)",no,1.5457084820127422
400,0,"StochOptForest
(apx-risk)",no,1.1874900440629612
400,0,"StochOptForest
(apx-risk)",no,1.232915167079669
400,0,"StochOptForest
(apx-risk)",no,1.3202408524660496
400,0,"StochOptForest
(apx-risk)",no,1.445874174095193
400,0,"StochOptForest
(apx-risk)",no,1.1410536301365992
400,0,"StochOptForest
(apx-risk)",no,1.2760455116682645
400,0,"StochOptForest
(apx-risk)",no,1.1517221111684615
400,0,"StochOptForest
(apx-risk)",no,1.3642407017102112
400,0,"StochOptForest
(apx-risk)",no,1.6653813548600123
400,0,"StochOptForest
(apx-risk)",no,1.165372616299622
400,0,"StochOptForest
(apx-risk)",no,1.142431364335047
400,0,"StochOptForest
(apx-risk)",no,1.2595450646759254
400,0,"StochOptForest
(apx-risk)",no,1.1056110807083317
400,0,"StochOptForest
(apx-risk)",no,1.2026098010790722
400,0,"StochOptForest
(apx-risk)",no,1.1880833525217125
400,0,"StochOptForest
(apx-risk)",no,1.2165961497060127
400,0,"StochOptForest
(apx-risk)",no,1.1432162064350158
400,0,"StochOptForest
(apx-risk)",no,1.407610028265809
400,0,"StochOptForest
(apx-risk)",no,1.3751566854365367
400,0,"StochOptForest
(apx-risk)",no,1.0932971665895799
400,0,"StochOptForest
(apx-risk)",no,1.228136830329777
400,0,"StochOptForest
(apx-risk)",no,1.1733838107701369
400,0,"StochOptForest
(apx-risk)",no,1.088055014351916
400,0,"StochOptForest
(apx-risk)",no,1.1600423338338615
400,0,"StochOptForest
(apx-risk)",no,1.119753007234412
400,0,"StochOptForest
(apx-risk)",no,1.1565283941329494
800,0,"StochOptForest
(apx-soln)",yes,1.1314485802205678
800,0,"StochOptForest
(apx-soln)",yes,1.1378151392778812
800,0,"StochOptForest
(apx-soln)",yes,1.5858043324394755
800,0,"StochOptForest
(apx-soln)",yes,1.17792264659732
800,0,"StochOptForest
(apx-soln)",yes,1.082398108049151
800,0,"StochOptForest
(apx-soln)",yes,1.0842564351795665
800,0,"StochOptForest
(apx-soln)",yes,1.3677496007750733
800,0,"StochOptForest
(apx-soln)",yes,1.2176264230344354
800,0,"StochOptForest
(apx-soln)",yes,1.3208081711893884
800,0,"StochOptForest
(apx-soln)",yes,1.3175429928497246
800,0,"StochOptForest
(apx-soln)",yes,1.4211157096990041
800,0,"StochOptForest
(apx-soln)",yes,1.7296728037268512
800,0,"StochOptForest
(apx-soln)",yes,1.0994832903954437
800,0,"StochOptForest
(apx-soln)",yes,1.1634585751507762
800,0,"StochOptForest
(apx-soln)",yes,1.081769115479839
800,0,"StochOptForest
(apx-soln)",yes,1.1019818210752557
800,0,"StochOptForest
(apx-soln)",yes,1.4329843065010028
800,0,"StochOptForest
(apx-soln)",yes,1.0547457392266946
800,0,"StochOptForest
(apx-soln)",yes,1.3934204550693208
800,0,"StochOptForest
(apx-soln)",yes,1.1472419508892624
800,0,"StochOptForest
(apx-soln)",yes,1.4337331413128158
800,0,"StochOptForest
(apx-soln)",yes,1.1772465750661576
800,0,"StochOptForest
(apx-soln)",yes,1.1352193772788906
800,0,"StochOptForest
(apx-soln)",yes,1.096551023967805
800,0,"StochOptForest
(apx-soln)",yes,1.0706416577196671
800,0,"StochOptForest
(apx-soln)",yes,1.2019488230234063
800,0,"StochOptForest
(apx-soln)",yes,1.2059716263058788
800,0,"StochOptForest
(apx-soln)",yes,1.1481761434678803
800,0,"StochOptForest
(apx-soln)",yes,1.1693670937021632
800,0,"StochOptForest
(apx-soln)",yes,1.708259961763321
800,0,"StochOptForest
(apx-soln)",yes,1.456638995875748
800,0,"StochOptForest
(apx-soln)",yes,1.1565093191470543
800,0,"StochOptForest
(apx-soln)",yes,1.3914666177178137
800,0,"StochOptForest
(apx-soln)",yes,1.2254925982803218
800,0,"StochOptForest
(apx-soln)",yes,1.1757051168351913
800,0,"StochOptForest
(apx-soln)",yes,1.2593483488327453
800,0,"StochOptForest
(apx-soln)",yes,1.155356296954549
800,0,"StochOptForest
(apx-soln)",yes,1.3278353784625667
800,0,"StochOptForest
(apx-soln)",yes,1.0842643396677125
800,0,"StochOptForest
(apx-soln)",yes,1.0762540937822818
800,0,"StochOptForest
(apx-soln)",yes,1.0808884466774427
800,0,"StochOptForest
(apx-soln)",yes,1.177689194977352
800,0,"StochOptForest
(apx-soln)",yes,1.2117804167221655
800,0,"StochOptForest
(apx-soln)",yes,1.0881001030071529
800,0,"StochOptForest
(apx-soln)",yes,1.2040601522881522
800,0,"StochOptForest
(apx-soln)",yes,1.3029522494126224
800,0,"StochOptForest
(apx-soln)",yes,1.144536786527086
800,0,"StochOptForest
(apx-soln)",yes,1.45007286654982
800,0,"StochOptForest
(apx-soln)",yes,1.3209458197016544
800,0,"StochOptForest
(apx-soln)",yes,1.3470232160540472
800,0,"StochOptForest
(apx-risk)",yes,1.128465236945185
800,0,"StochOptForest
(apx-risk)",yes,1.140561637004515
800,0,"StochOptForest
(apx-risk)",yes,1.6029885337082712
800,0,"StochOptForest
(apx-risk)",yes,1.1763431779525526
800,0,"StochOptForest
(apx-risk)",yes,1.0866257212262376
800,0,"StochOptForest
(apx-risk)",yes,1.0981843510625562
800,0,"StochOptForest
(apx-risk)",yes,1.4192914697466275
800,0,"StochOptForest
(apx-risk)",yes,1.2170417179847102
800,0,"StochOptForest
(apx-risk)",yes,1.3016736951993344
800,0,"StochOptForest
(apx-risk)",yes,1.2962322679950207
800,0,"StochOptForest
(apx-risk)",yes,1.3703543265093672
800,0,"StochOptForest
(apx-risk)",yes,1.7247066322326796
800,0,"StochOptForest
(apx-risk)",yes,1.0881925831825656
800,0,"StochOptForest
(apx-risk)",yes,1.1608720277690863
800,0,"StochOptForest
(apx-risk)",yes,1.0847602321730005
800,0,"StochOptForest
(apx-risk)",yes,1.1062855793980564
800,0,"StochOptForest
(apx-risk)",yes,1.4152168920681878
800,0,"StochOptForest
(apx-risk)",yes,1.0731897381416444
800,0,"StochOptForest
(apx-risk)",yes,1.3859981228212455
800,0,"StochOptForest
(apx-risk)",yes,1.158617792857842
800,0,"StochOptForest
(apx-risk)",yes,1.4447137797730973
800,0,"StochOptForest
(apx-risk)",yes,1.1741306453759313
800,0,"StochOptForest
(apx-risk)",yes,1.177903475908805
800,0,"StochOptForest
(apx-risk)",yes,1.101528000714272
800,0,"StochOptForest
(apx-risk)",yes,1.0645848911111286
800,0,"StochOptForest
(apx-risk)",yes,1.19078591050851
800,0,"StochOptForest
(apx-risk)",yes,1.2181516167062452
800,0,"StochOptForest
(apx-risk)",yes,1.0786237645077172
800,0,"StochOptForest
(apx-risk)",yes,1.172960456124538
800,0,"StochOptForest
(apx-risk)",yes,1.7160318091488407
800,0,"StochOptForest
(apx-risk)",yes,1.4496434773318474
800,0,"StochOptForest
(apx-risk)",yes,1.1644494593817947
800,0,"StochOptForest
(apx-risk)",yes,1.363913065381384
800,0,"StochOptForest
(apx-risk)",yes,1.239141343259462
800,0,"StochOptForest
(apx-risk)",yes,1.1705242148243842
800,0,"StochOptForest
(apx-risk)",yes,1.2515583497411464
800,0,"StochOptForest
(apx-risk)",yes,1.148751517070126
800,0,"StochOptForest
(apx-risk)",yes,1.292772792792378
800,0,"StochOptForest
(apx-risk)",yes,1.0827539835239877
800,0,"StochOptForest
(apx-risk)",yes,1.0725593092266925
800,0,"StochOptForest
(apx-risk)",yes,1.0878205848912026
800,0,"StochOptForest
(apx-risk)",yes,1.2023030048070973
800,0,"StochOptForest
(apx-risk)",yes,1.206134046943591
800,0,"StochOptForest
(apx-risk)",yes,1.0854017248186807
800,0,"StochOptForest
(apx-risk)",yes,1.1688893178770425
800,0,"StochOptForest
(apx-risk)",yes,1.3144489161381856
800,0,"StochOptForest
(apx-risk)",yes,1.1457763901170306
800,0,"StochOptForest
(apx-risk)",yes,1.4434254679913054
800,0,"StochOptForest
(apx-risk)",yes,1.2922471543771537
800,0,"StochOptForest
(apx-risk)",yes,1.3503676841001566
800,0,"StochOptForest
(apx-soln)",no,1.0803402063675231
800,0,"StochOptForest
(apx-soln)",no,1.1247796414626476
800,0,"StochOptForest
(apx-soln)",no,1.3658843198274284
800,0,"StochOptForest
(apx-soln)",no,1.1213418293295483
800,0,"StochOptForest
(apx-soln)",no,1.132595708396839
800,0,"StochOptForest
(apx-soln)",no,1.070163850054128
800,0,"StochOptForest
(apx-soln)",no,1.3759630943502952
800,0,"StochOptForest
(apx-soln)",no,1.241525956399362
800,0,"StochOptForest
(apx-soln)",no,1.2707803478440947
800,0,"StochOptForest
(apx-soln)",no,1.2620659449799752
800,0,"StochOptForest
(apx-soln)",no,1.2788324551612669
800,0,"StochOptForest
(apx-soln)",no,1.5572358465348017
800,0,"StochOptForest
(apx-soln)",no,1.0899502873814828
800,0,"StochOptForest
(apx-soln)",no,1.1145493545766902
800,0,"StochOptForest
(apx-soln)",no,1.0759448700241667
800,0,"StochOptForest
(apx-soln)",no,1.067021832004105
800,0,"StochOptForest
(apx-soln)",no,1.3761511300335731
800,0,"StochOptForest
(apx-soln)",no,1.0514338230494902
800,0,"StochOptForest
(apx-soln)",no,1.192935989070018
800,0,"StochOptForest
(apx-soln)",no,1.1592002947043216
800,0,"StochOptForest
(apx-soln)",no,1.2776482780681653
800,0,"StochOptForest
(apx-soln)",no,1.2195244906106995
800,0,"StochOptForest
(apx-soln)",no,1.094012507500928
800,0,"StochOptForest
(apx-soln)",no,1.0806991255487117
800,0,"StochOptForest
(apx-soln)",no,1.0825547968577849
800,0,"StochOptForest
(apx-soln)",no,1.174331862475206
800,0,"StochOptForest
(apx-soln)",no,1.134083602963728
800,0,"StochOptForest
(apx-soln)",no,1.0588716937305584
800,0,"StochOptForest
(apx-soln)",no,1.177916447494686
800,0,"StochOptForest
(apx-soln)",no,1.6115281397534664
800,0,"StochOptForest
(apx-soln)",no,1.4273232264984035
800,0,"StochOptForest
(apx-soln)",no,1.0879359026799735
800,0,"StochOptForest
(apx-soln)",no,1.2935618432266947
800,0,"StochOptForest
(apx-soln)",no,1.1816972753273658
800,0,"StochOptForest
(apx-soln)",no,1.1845434053169206
800,0,"StochOptForest
(apx-soln)",no,1.2306999556001317
800,0,"StochOptForest
(apx-soln)",no,1.0903934963395736
800,0,"StochOptForest
(apx-soln)",no,1.2552481618339444
800,0,"StochOptForest
(apx-soln)",no,1.1550653590810036
800,0,"StochOptForest
(apx-soln)",no,1.09655214186106
800,0,"StochOptForest
(apx-soln)",no,1.0560761158564183
800,0,"StochOptForest
(apx-soln)",no,1.1636275695679954
800,0,"StochOptForest
(apx-soln)",no,1.0993987348248708
800,0,"StochOptForest
(apx-soln)",no,1.0844424076192511
800,0,"StochOptForest
(apx-soln)",no,1.1266434720386784
800,0,"StochOptForest
(apx-soln)",no,1.1965070554541044
800,0,"StochOptForest
(apx-soln)",no,1.0972733631046974
800,0,"StochOptForest
(apx-soln)",no,1.4198772716424395
800,0,"StochOptForest
(apx-soln)",no,1.2465726003228854
800,0,"StochOptForest
(apx-soln)",no,1.359365195146942
800,0,"StochOptForest
(apx-risk)",no,1.09741063325045
800,0,"StochOptForest
(apx-risk)",no,1.1440780044522336
800,0,"StochOptForest
(apx-risk)",no,1.3972487595713499
800,0,"StochOptForest
(apx-risk)",no,1.127729384222878
800,0,"StochOptForest
(apx-risk)",no,1.1858954778564204
800,0,"StochOptForest
(apx-risk)",no,1.1053928698877808
800,0,"StochOptForest
(apx-risk)",no,1.3596630162846706
800,0,"StochOptForest
(apx-risk)",no,1.189859935418117
800,0,"StochOptForest
(apx-risk)",no,1.2808843407688961
800,0,"StochOptForest
(apx-risk)",no,1.281224374932965
800,0,"StochOptForest
(apx-risk)",no,1.3242366920536663
800,0,"StochOptForest
(apx-risk)",no,1.6364796035244025
800,0,"StochOptForest
(apx-risk)",no,1.0826107877148663
800,0,"StochOptForest
(apx-risk)",no,1.131012067349694
800,0,"StochOptForest
(apx-risk)",no,1.0692684011480063
800,0,"StochOptForest
(apx-risk)",no,1.073129219833841
800,0,"StochOptForest
(apx-risk)",no,1.3909412149195803
800,0,"StochOptForest
(apx-risk)",no,1.0815857247280554
800,0,"StochOptForest
(apx-risk)",no,1.2226578144367475
800,0,"StochOptForest
(apx-risk)",no,1.1400194501860357
800,0,"StochOptForest
(apx-risk)",no,1.2964930266798755
800,0,"StochOptForest
(apx-risk)",no,1.2403786736515792
800,0,"StochOptForest
(apx-risk)",no,1.1115877872925217
800,0,"StochOptForest
(apx-risk)",no,1.1015880916809768
800,0,"StochOptForest
(apx-risk)",no,1.0968965159745172
800,0,"StochOptForest
(apx-risk)",no,1.1737538259477733
800,0,"StochOptForest
(apx-risk)",no,1.1503948823780115
800,0,"StochOptForest
(apx-risk)",no,1.069726585241541
800,0,"StochOptForest
(apx-risk)",no,1.158546666744334
800,0,"StochOptForest
(apx-risk)",no,1.6550755084502082
800,0,"StochOptForest
(apx-risk)",no,1.3811120757751156
800,0,"StochOptForest
(apx-risk)",no,1.1575274630974097
800,0,"StochOptForest
(apx-risk)",no,1.354774712775273
800,0,"StochOptForest
(apx-risk)",no,1.180184247360528
800,0,"StochOptForest
(apx-risk)",no,1.1888231983768502
800,0,"StochOptForest
(apx-risk)",no,1.190451630961705
800,0,"StochOptForest
(apx-risk)",no,1.1299488493162588
800,0,"StochOptForest
(apx-risk)",no,1.2939118091277741
800,0,"StochOptForest
(apx-risk)",no,1.1565861083778133
800,0,"StochOptForest
(apx-risk)",no,1.0947063928840806
800,0,"StochOptForest
(apx-risk)",no,1.0749686993460559
800,0,"StochOptForest
(apx-risk)",no,1.1837171372084512
800,0,"StochOptForest
(apx-risk)",no,1.1036892618315286
800,0,"StochOptForest
(apx-risk)",no,1.0917094491771862
800,0,"StochOptForest
(apx-risk)",no,1.0991585384363394
800,0,"StochOptForest
(apx-risk)",no,1.2091799530957634
800,0,"StochOptForest
(apx-risk)",no,1.1077804764686163
800,0,"StochOptForest
(apx-risk)",no,1.426951968744919
800,0,"StochOptForest
(apx-risk)",no,1.2368890518090263
800,0,"StochOptForest
(apx-risk)",no,1.3294395230468725
